batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0102	0.0024	77.9471	0.0002	0.0148	0.8642	128.3946	0.0385	0.0317	0.0294	0.0084	-0.0516	-0.0511	79.9840	0.0001	0.0001	0.0000	128.3276	-0.4171	-0.7256	-0.7483	-0.1152	0.6370	0.6198	0.2040	0.4941	0.2073	0.4895	0.2059	0.4886	0.2080	0.4934	0.2331	0.5267	0.2428	0.5303
850	0.1523	0.0835	77.8981	0.0012	0.0892	0.8770	87.8114	0.3581	0.3074	0.2666	0.3203	-0.1842	-0.0367	79.9547	0.0003	0.0003	0.0000	96.8417	-0.5235	-0.6055	-0.5818	-0.2719	0.2416	-0.0514	0.3440	0.6808	0.3575	0.7003	0.3516	0.7051	0.3054	0.6599	0.1765	0.4243	0.2047	0.4868
1275	0.4537	0.3579	77.6527	0.0021	0.1895	0.8835	39.8077	0.5913	0.5589	0.4510	0.5553	0.0481	0.3162	79.8314	0.0011	0.0011	0.0000	62.3014	-0.5095	-0.5389	-0.4855	-0.4087	0.3139	-0.1532	0.5195	0.7996	0.5677	0.8386	0.5636	0.8420	0.4327	0.7739	0.2364	0.5555	0.4601	0.7823
1700	0.6531	0.5089	77.4647	0.0018	0.1923	0.8855	21.8537	0.7201	0.7330	0.6228	0.6971	0.4158	0.5804	79.7926	0.0014	0.0014	0.0000	47.2157	-0.5433	-0.6116	-0.6056	-0.4289	0.3150	-0.2721	0.6116	0.8635	0.6456	0.8811	0.6471	0.8853	0.5585	0.8503	0.3253	0.6936	0.5897	0.8629
2125	0.7182	0.5729	77.3644	0.0015	0.1694	0.8838	15.6489	0.7305	0.7503	0.6657	0.7087	0.5600	0.6775	79.7692	0.0015	0.0015	0.0000	43.0000	-0.5300	-0.5998	-0.5992	-0.4283	0.3031	-0.2627	0.6467	0.8805	0.6856	0.8981	0.6952	0.9064	0.6048	0.8729	0.3899	0.7413	0.6765	0.8975
2550	0.7247	0.5736	77.3452	0.0015	0.1706	0.8821	15.8151	0.7134	0.7326	0.6686	0.6923	0.5815	0.6876	79.7669	0.0015	0.0015	0.0000	44.6825	-0.5487	-0.6106	-0.6095	-0.4733	0.3294	-0.2089	0.6689	0.8888	0.6838	0.8991	0.6833	0.9026	0.6485	0.8840	0.3783	0.7397	0.6411	0.8906
2975	0.7557	0.6045	77.3334	0.0014	0.1603	0.8844	14.2219	0.7315	0.7590	0.6980	0.7092	0.5993	0.7210	79.7654	0.0015	0.0015	0.0000	43.7016	-0.5347	-0.5859	-0.5829	-0.4636	0.3532	-0.2413	0.6667	0.8958	0.6929	0.9085	0.6986	0.9140	0.6379	0.8896	0.3493	0.7267	0.6557	0.9005
3400	0.7767	0.6250	77.2720	0.0012	0.1439	0.8821	12.1705	0.7375	0.7558	0.6943	0.7218	0.6733	0.7503	79.7541	0.0016	0.0016	0.0000	43.6845	-0.5549	-0.6115	-0.6033	-0.4727	0.2898	-0.2489	0.7143	0.9074	0.7456	0.9213	0.7486	0.9255	0.6648	0.9004	0.3861	0.7670	0.6918	0.9124
3825	0.7628	0.6301	77.2743	0.0012	0.1370	0.8815	12.3551	0.7408	0.7572	0.6989	0.7248	0.6671	0.7463	79.7335	0.0017	0.0018	0.0000	40.5565	-0.5792	-0.6336	-0.6189	-0.5024	0.2341	-0.3091	0.6903	0.8930	0.7180	0.9050	0.7218	0.9105	0.6510	0.8872	0.4008	0.7716	0.6800	0.8989
4250	0.7804	0.6316	77.2675	0.0012	0.1384	0.8812	11.4898	0.7484	0.7718	0.7356	0.7282	0.7021	0.7673	79.7476	0.0016	0.0017	0.0000	37.8105	-0.5374	-0.6013	-0.6035	-0.4706	0.2632	-0.2837	0.6804	0.9000	0.7034	0.9122	0.7015	0.9164	0.6211	0.8884	0.4442	0.7972	0.6821	0.9116
4675	0.7756	0.6369	77.2524	0.0011	0.1294	0.8844	11.0551	0.7478	0.7704	0.7386	0.7281	0.6967	0.7709	79.7177	0.0018	0.0019	0.0000	39.5151	-0.6235	-0.6702	-0.6550	-0.5612	0.1758	-0.3583	0.6577	0.8869	0.7064	0.9023	0.7238	0.9114	0.6061	0.8794	0.4085	0.7745	0.6803	0.8977
5100	0.7795	0.6331	77.2203	0.0010	0.1230	0.8830	9.7361	0.7319	0.7535	0.7188	0.7116	0.7225	0.7724	79.7151	0.0018	0.0019	0.0000	38.3931	-0.6097	-0.6791	-0.6787	-0.5205	0.1893	-0.3492	0.7053	0.8985	0.7364	0.9118	0.7456	0.9197	0.6638	0.8932	0.4671	0.8095	0.6996	0.9099
5525	0.7810	0.6249	77.2441	0.0011	0.1270	0.8790	10.5631	0.7397	0.7586	0.7307	0.7248	0.7138	0.7733	79.7300	0.0017	0.0018	0.0000	40.1704	-0.5807	-0.6291	-0.6122	-0.4912	0.2374	-0.3128	0.7129	0.9025	0.7366	0.9130	0.7447	0.9193	0.6727	0.8974	0.4300	0.7880	0.6669	0.9020
5950	0.7884	0.6268	77.2386	0.0011	0.1261	0.8815	11.4097	0.7548	0.7734	0.7493	0.7334	0.7311	0.7888	79.7054	0.0018	0.0019	0.0000	39.7278	-0.6275	-0.6907	-0.6828	-0.5431	0.1525	-0.3985	0.6287	0.8828	0.6602	0.8939	0.6736	0.8997	0.6048	0.8762	0.3900	0.7702	0.5908	0.8786
6375	0.8051	0.6579	77.1857	0.0009	0.1127	0.8821	8.3074	0.7500	0.7647	0.7331	0.7345	0.7597	0.7996	79.7037	0.0018	0.0020	0.0000	35.6895	-0.5661	-0.6301	-0.6414	-0.4890	0.1370	-0.3475	0.7203	0.9065	0.7446	0.9157	0.7494	0.9216	0.6873	0.9006	0.4962	0.8208	0.7131	0.9110
6800	0.7977	0.6513	77.1989	0.0009	0.1157	0.8815	8.9290	0.7442	0.7622	0.7387	0.7294	0.7572	0.7937	79.6991	0.0019	0.0020	0.0000	36.4879	-0.6155	-0.6795	-0.6777	-0.5330	0.1581	-0.3967	0.6817	0.9003	0.7000	0.9111	0.7045	0.9170	0.6650	0.8971	0.4444	0.8168	0.6542	0.9049
7225	0.7991	0.6467	77.1677	0.0008	0.1060	0.8804	7.2347	0.7398	0.7552	0.7194	0.7210	0.7512	0.7790	79.6733	0.0020	0.0022	0.0000	31.9849	-0.6481	-0.7003	-0.6844	-0.5781	0.0426	-0.4632	0.6709	0.8928	0.7042	0.9048	0.7063	0.9097	0.6293	0.8877	0.4888	0.8354	0.6627	0.9030
7650	0.7918	0.6260	77.2065	0.0010	0.1189	0.8821	9.7935	0.7442	0.7603	0.7239	0.7257	0.7347	0.7831	79.7226	0.0017	0.0018	0.0000	39.4496	-0.5707	-0.6216	-0.6199	-0.4933	0.1932	-0.3078	0.7043	0.9076	0.7342	0.9187	0.7388	0.9237	0.6663	0.9026	0.4648	0.8175	0.7150	0.9169
8075	0.7957	0.6461	77.2163	0.0010	0.1262	0.8827	10.9026	0.7371	0.7548	0.7357	0.7191	0.7474	0.7963	79.7224	0.0017	0.0018	0.0000	41.1653	-0.5644	-0.6181	-0.6123	-0.4852	0.2038	-0.2876	0.7135	0.9066	0.7328	0.9154	0.7277	0.9184	0.6706	0.9006	0.4470	0.8070	0.6756	0.9040
8500	0.7972	0.6430	77.1665	0.0008	0.1067	0.8787	6.3594	0.7362	0.7527	0.7303	0.7207	0.7582	0.7887	79.6818	0.0020	0.0021	0.0000	27.5565	-0.6319	-0.6885	-0.6785	-0.5528	0.0741	-0.4549	0.7030	0.9022	0.7250	0.9119	0.7199	0.9175	0.6590	0.8971	0.5155	0.8461	0.6939	0.9135
8925	0.8060	0.6567	77.1932	0.0010	0.1146	0.8798	7.2662	0.7326	0.7469	0.7313	0.7188	0.7547	0.7962	79.6953	0.0019	0.0020	0.0000	26.7772	-0.5626	-0.6145	-0.6154	-0.5135	0.0824	-0.4249	0.7070	0.9029	0.7291	0.9106	0.7136	0.9124	0.6568	0.8979	0.5089	0.8381	0.6740	0.9065
