batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0196	0.0082	77.9484	0.0002	0.0190	0.8526	128.7636	0.1083	0.0671	0.0636	0.0471	-0.0308	-0.0251	79.9853	0.0001	0.0001	0.0000	128.7984	-0.3868	-0.5923	-0.6228	-0.1527	0.4348	0.4069	0.2084	0.5010	0.2104	0.4925	0.2143	0.5004	0.1899	0.4359	0.2075	0.5020	0.2089	0.5037
850	0.1628	0.0991	77.8853	0.0012	0.0973	0.8793	85.7989	0.3857	0.3207	0.2377	0.3446	-0.2383	-0.1262	79.9507	0.0003	0.0003	0.0000	96.7379	-0.5217	-0.6155	-0.5805	-0.2848	0.0724	-0.0947	0.3725	0.7177	0.3619	0.7252	0.3552	0.7213	0.3250	0.6812	0.1747	0.4190	0.2064	0.4908
1275	0.4878	0.3898	77.6288	0.0021	0.1959	0.8812	37.5818	0.5942	0.5689	0.4558	0.5732	0.1128	0.3957	79.8315	0.0011	0.0011	0.0000	58.2268	-0.5337	-0.6085	-0.5772	-0.4119	0.3377	-0.1964	0.5379	0.8194	0.5614	0.8452	0.5467	0.8426	0.4754	0.8010	0.2476	0.5591	0.4969	0.8080
1700	0.6722	0.5222	77.4428	0.0018	0.1904	0.8849	21.2310	0.7244	0.7412	0.6384	0.6912	0.4816	0.6137	79.7935	0.0014	0.0014	0.0000	48.5746	-0.5621	-0.6215	-0.6097	-0.4448	0.2936	-0.2366	0.6085	0.8654	0.6438	0.8848	0.6445	0.8897	0.5477	0.8552	0.3579	0.7179	0.6041	0.8773
2125	0.7065	0.5686	77.3705	0.0015	0.1624	0.8830	15.3102	0.7300	0.7550	0.6719	0.7076	0.5978	0.6829	79.7636	0.0015	0.0016	0.0000	41.6502	-0.5364	-0.6026	-0.6009	-0.4511	0.2601	-0.2893	0.6325	0.8779	0.6737	0.8977	0.6831	0.9044	0.5986	0.8714	0.3785	0.7539	0.6419	0.8913
2550	0.7213	0.5871	77.3351	0.0014	0.1579	0.8827	14.7511	0.7320	0.7494	0.6838	0.7092	0.6207	0.7106	79.7730	0.0015	0.0015	0.0000	43.9214	-0.5201	-0.5775	-0.5779	-0.4172	0.3207	-0.2034	0.7020	0.8984	0.7274	0.9098	0.7298	0.9148	0.6623	0.8931	0.3704	0.7444	0.6713	0.8996
2975	0.7625	0.6159	77.3043	0.0013	0.1468	0.8847	13.3491	0.7451	0.7666	0.7187	0.7304	0.6606	0.7390	79.7571	0.0016	0.0016	0.0000	42.8760	-0.5553	-0.6021	-0.5958	-0.4768	0.2915	-0.2490	0.6600	0.8936	0.6886	0.9062	0.6996	0.9122	0.6345	0.8887	0.3944	0.7649	0.6431	0.8974
3400	0.7673	0.6249	77.3363	0.0015	0.1672	0.8838	14.2844	0.7244	0.7404	0.6927	0.7082	0.5932	0.7210	79.7650	0.0015	0.0016	0.0000	41.3488	-0.4768	-0.5139	-0.5039	-0.4149	0.3170	-0.1916	0.7168	0.9070	0.7436	0.9197	0.7459	0.9227	0.6688	0.8986	0.3868	0.7487	0.6963	0.9079
3825	0.7571	0.6323	77.2989	0.0013	0.1502	0.8849	13.6131	0.7405	0.7554	0.7115	0.7282	0.6461	0.7410	79.7544	0.0016	0.0016	0.0000	45.2792	-0.5674	-0.6204	-0.6197	-0.4781	0.2971	-0.2682	0.7049	0.9007	0.7345	0.9144	0.7390	0.9189	0.6472	0.8929	0.3450	0.7321	0.6615	0.9013
4250	0.7344	0.6172	77.3372	0.0014	0.1611	0.8801	14.8051	0.7296	0.7469	0.7039	0.7151	0.5958	0.7259	79.7127	0.0019	0.0019	0.0000	35.7702	-0.5943	-0.6787	-0.6840	-0.5454	0.2449	-0.3741	0.5584	0.8441	0.5881	0.8608	0.5930	0.8641	0.5248	0.8366	0.3758	0.7351	0.5825	0.8618
