batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0000	0.0000	77.9564	0.0000	0.0011	0.9659	144.0000	0.0424	0.0144	-0.0002	0.0670	0.1579	-0.0004	79.9933	0.0000	0.0000	1.0000	144.0000	-0.0572	-0.0092	0.0969	-0.0032	-0.0288	-0.0204	0.2355	0.4899	0.2203	0.5007	0.2325	0.5052	0.2260	0.5162	0.2283	0.5068	0.2212	0.5043
850	0.0048	0.0020	77.9564	0.0001	0.0054	0.9736	144.0000	-0.0139	0.0005	-0.0069	0.0364	-0.0689	0.0408	79.9933	0.0000	0.0000	1.0000	144.0000	0.0375	0.0394	0.2156	-0.0320	0.0644	0.0676	0.2243	0.5300	0.2136	0.4818	0.1986	0.4542	0.2377	0.5485	0.1932	0.4631	0.2357	0.5341
1275	0.0063	0.0007	77.9564	0.0001	0.0068	0.9716	144.0000	0.0183	0.0084	-0.0187	-0.0229	-0.0040	-0.0025	79.9933	0.0000	0.0000	1.0000	144.0000	-0.0127	0.0328	0.1050	0.0050	0.0239	-0.0044	0.2483	0.5676	0.2110	0.4743	0.1673	0.3689	0.2064	0.4651	0.2874	0.5914	0.2323	0.5252
1700	0.0077	0.0005	77.9564	0.0001	0.0111	0.9665	144.0000	-0.0095	0.0101	0.0067	-0.0047	-0.0337	-0.0085	79.9933	0.0000	0.0000	1.0000	144.0000	-0.0249	0.0343	-0.0268	-0.0297	0.0225	-0.0106	0.2339	0.5066	0.2124	0.4763	0.2362	0.5349	0.2060	0.4555	0.2331	0.5280	0.2458	0.5544
2125	0.0114	0.0019	77.9564	0.0001	0.0119	0.9688	144.0000	-0.0519	0.0224	-0.0264	0.0220	-0.0041	-0.0167	79.9933	0.0000	0.0000	0.9849	144.0000	-0.0529	-0.0534	-0.0266	0.0497	0.0360	0.0253	0.2373	0.5085	0.2305	0.5295	0.1767	0.4139	0.2001	0.4401	0.2781	0.5961	0.2642	0.5910
2550	0.0173	0.0024	77.9564	0.0001	0.0074	0.9801	144.0000	-0.0068	0.0399	0.0434	-0.0429	-0.0158	-0.0459	79.9933	0.0000	0.0000	0.9980	144.0000	0.0263	-0.0096	0.0275	-0.0782	0.0101	-0.0147	0.1765	0.4164	0.2097	0.4714	0.1649	0.3377	0.2185	0.4845	0.2925	0.6100	0.2567	0.5643
2975	0.0199	0.0080	77.9564	0.0001	0.0116	0.9733	144.0000	0.0189	0.0219	-0.0130	-0.0230	0.0694	-0.0021	79.9933	0.0000	0.0000	0.9617	144.0000	0.0051	0.0241	-0.0892	0.0342	0.0648	-0.1717	0.2214	0.5073	0.2228	0.5042	0.1776	0.3956	0.1987	0.4384	0.2061	0.4762	0.2724	0.5651
3400	0.0119	0.0039	77.9564	0.0001	0.0094	0.9705	144.0000	-0.0548	-0.0702	-0.0409	-0.0210	0.0278	0.0072	79.9933	0.0000	0.0000	0.9748	144.0000	0.0342	-0.1014	-0.0564	-0.0415	0.1001	-0.0884	0.2074	0.4984	0.2071	0.4717	0.2378	0.5272	0.2059	0.4588	0.1771	0.4089	0.2646	0.5575
3825	0.0216	0.0106	77.9564	0.0002	0.0125	0.9767	144.0000	-0.0420	-0.0445	0.0584	-0.0381	-0.0382	0.0311	79.9933	0.0000	0.0000	0.9970	144.0000	0.0083	0.0919	-0.0094	-0.0236	0.1134	0.0878	0.1952	0.4419	0.1881	0.4136	0.1928	0.4322	0.2197	0.4772	0.2042	0.4739	0.1991	0.4552
4250	0.0071	0.0037	77.9564	0.0001	0.0075	0.9801	144.0000	-0.0133	0.0190	-0.0204	0.0514	-0.0605	-0.0114	79.9933	0.0000	0.0001	0.9788	144.0000	0.0793	0.0378	-0.0491	-0.0520	-0.0492	0.0543	0.2188	0.4991	0.1907	0.4276	0.1938	0.4499	0.1896	0.4285	0.2024	0.4773	0.2309	0.5026
4675	0.0102	0.0066	77.9563	0.0001	0.0065	0.9668	144.0000	-0.0302	-0.0486	0.0380	0.0255	-0.0113	0.0373	79.9933	0.0000	0.0000	0.9708	144.0000	0.0716	0.1278	0.0242	-0.0069	-0.0895	0.0478	0.2103	0.5049	0.2270	0.4721	0.1776	0.4199	0.2154	0.4680	0.2086	0.4870	0.2244	0.4978
5100	0.0080	0.0051	77.9563	0.0001	0.0114	0.9753	144.0000	-0.0496	-0.0677	-0.1277	-0.0129	-0.0157	0.0265	79.9933	0.0000	0.0001	0.9415	144.0000	0.0592	0.0503	-0.0268	-0.0629	-0.0454	0.0120	0.2387	0.5206	0.2270	0.4825	0.2371	0.5228	0.2130	0.4548	0.2109	0.4793	0.1845	0.4211
5525	0.0068	0.0048	77.9563	0.0001	0.0071	0.9608	144.0000	0.0464	0.0080	0.1256	0.0207	0.0501	0.1141	79.9932	0.0000	0.0000	0.9778	144.0000	0.0069	-0.0650	0.0085	0.0541	0.0636	0.0020	0.2192	0.4402	0.2114	0.4791	0.2400	0.5493	0.2009	0.4328	0.1992	0.4441	0.1914	0.4561
5950	0.0040	0.0030	77.9563	0.0002	0.0109	0.9705	144.0000	-0.0461	-0.0333	0.0017	-0.0384	0.0836	0.0314	79.9932	0.0001	0.0001	0.9859	144.0000	0.0672	0.0884	0.0244	0.0131	0.0715	0.0529	0.2384	0.5200	0.1978	0.4450	0.2377	0.5430	0.2131	0.4930	0.2159	0.4950	0.1935	0.4397
6375	0.0125	0.0105	77.9562	0.0001	0.0071	0.9432	144.0000	0.0555	0.0116	-0.0080	0.0099	-0.0634	-0.0377	79.9932	0.0000	0.0000	0.9496	144.0000	0.0260	-0.0575	0.0849	0.0500	-0.0177	-0.0415	0.2474	0.5774	0.2387	0.5277	0.2171	0.4735	0.2112	0.4679	0.1992	0.4686	0.1847	0.4204
6800	0.0028	0.0023	77.9562	0.0001	0.0049	0.9605	144.0000	-0.0558	0.0212	-0.0759	0.0183	-0.0024	-0.0061	79.9931	0.0000	0.0000	0.9768	144.0000	0.0174	-0.0271	-0.0437	-0.0302	-0.0050	-0.0143	0.2855	0.5870	0.2291	0.5522	0.2143	0.5035	0.1948	0.4106	0.2039	0.4767	0.1827	0.4248
7225	0.0048	0.0034	77.9561	0.0001	0.0098	0.9602	144.0000	-0.0414	0.0011	-0.0483	-0.0458	-0.0840	-0.0122	79.9931	0.0000	0.0000	0.9919	144.0000	0.0936	0.0896	-0.0139	-0.0018	0.0035	-0.0077	0.2530	0.5464	0.2434	0.5522	0.2001	0.4520	0.1945	0.4396	0.2196	0.5093	0.1949	0.4595
7650	0.0034	0.0032	77.9560	0.0001	0.0044	0.9449	144.0000	0.0194	-0.0049	0.0680	0.0225	-0.0384	-0.0170	79.9930	0.0000	0.0001	0.9698	144.0000	-0.0407	-0.0381	-0.0141	-0.0258	0.0146	0.0177	0.2749	0.5112	0.3130	0.5627	0.2161	0.5104	0.2190	0.4818	0.1920	0.4103	0.1856	0.4299
8075	0.0034	0.0028	77.9559	0.0001	0.0098	0.9662	143.7892	0.0771	-0.0845	0.0221	0.0575	-0.0697	-0.0267	79.9929	0.0000	0.0000	0.9224	143.9224	0.0539	0.0770	0.1175	0.0227	0.0032	0.0083	0.2426	0.5652	0.2302	0.5240	0.2086	0.4961	0.2135	0.4715	0.1878	0.4338	0.1975	0.4349
