batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
4675	0.6665	0.5400	77.9482	0.0043	0.3535	1.0000	144.0000	0.6903	0.6807	0.5907	0.6792	79.9881	0.0001	0.0001	1.0000	144.0000	-0.8336	-0.8612	-0.7202	-0.7685	0.4190	0.7591	0.4403	0.7738	0.4503	0.7801	0.4170	0.7578
5100	0.7162	0.5934	77.9480	0.0047	0.3824	1.0000	144.0000	0.7075	0.7006	0.6195	0.6918	79.9885	0.0001	0.0001	1.0000	144.0000	-0.8308	-0.8802	-0.7519	-0.7504	0.5188	0.8053	0.5622	0.8240	0.5931	0.8469	0.4888	0.8013
5525	0.7261	0.5884	77.9476	0.0047	0.3935	1.0000	144.0000	0.7330	0.7284	0.6389	0.7145	79.9877	0.0001	0.0001	1.0000	144.0000	-0.8520	-0.8668	-0.7241	-0.8032	0.4667	0.7917	0.4886	0.7982	0.4794	0.7870	0.4512	0.7851
5950	0.7094	0.5663	77.9480	0.0046	0.3960	0.9997	144.0000	0.7415	0.7374	0.6322	0.7262	79.9883	0.0001	0.0001	1.0000	144.0000	-0.8241	-0.8762	-0.7621	-0.7276	0.4686	0.7900	0.4982	0.8078	0.5062	0.8197	0.4708	0.7936
6375	0.6795	0.5906	77.9479	0.0044	0.3767	0.9997	144.0000	0.6416	0.6387	0.5663	0.6270	79.9867	0.0001	0.0001	1.0000	144.0000	-0.8905	-0.9055	-0.8050	-0.8539	0.3525	0.6665	0.3719	0.6799	0.3884	0.6968	0.3510	0.6660
6800	0.7364	0.5857	77.9473	0.0048	0.4007	0.9997	144.0000	0.7527	0.7504	0.6522	0.7363	79.9877	0.0001	0.0001	1.0000	144.0000	-0.8327	-0.8544	-0.7305	-0.7665	0.4887	0.8070	0.5132	0.8205	0.5180	0.8263	0.4891	0.8064
7225	0.7597	0.6114	77.9471	0.0049	0.4211	1.0000	144.0000	0.7868	0.7816	0.6618	0.7678	79.9875	0.0001	0.0001	1.0000	144.0000	-0.8424	-0.8645	-0.7400	-0.7704	0.5372	0.8271	0.5621	0.8401	0.5500	0.8461	0.5280	0.8276
7650	0.7497	0.5920	77.9474	0.0049	0.4447	1.0000	144.0000	0.7786	0.7741	0.6768	0.7648	79.9884	0.0001	0.0001	1.0000	144.0000	-0.8045	-0.8582	-0.7398	-0.7085	0.5484	0.8467	0.5764	0.8603	0.5741	0.8645	0.5422	0.8473
8075	0.7628	0.5932	77.9470	0.0050	0.4187	0.9997	144.0000	0.7919	0.7891	0.6711	0.7740	79.9875	0.0001	0.0001	1.0000	144.0000	-0.8619	-0.8848	-0.7560	-0.7810	0.5305	0.8274	0.5538	0.8387	0.5603	0.8448	0.5245	0.8281
8500	0.7366	0.6100	77.9473	0.0048	0.4442	1.0000	144.0000	0.7701	0.7701	0.6770	0.7533	79.9878	0.0001	0.0001	1.0000	144.0000	-0.8569	-0.8685	-0.7026	-0.7814	0.5016	0.8221	0.5217	0.8344	0.5136	0.8365	0.4927	0.8188
8925	0.7264	0.5887	77.9474	0.0047	0.4138	1.0000	144.0000	0.7341	0.7322	0.6432	0.7205	79.9878	0.0001	0.0001	1.0000	144.0000	-0.8202	-0.8495	-0.7311	-0.7405	0.5075	0.8065	0.5465	0.8225	0.5360	0.8237	0.4998	0.8069
9350	0.7267	0.6022	77.9472	0.0047	0.4343	0.9997	144.0000	0.7505	0.7462	0.6628	0.7372	79.9872	0.0001	0.0001	1.0000	144.0000	-0.8184	-0.8236	-0.7031	-0.7504	0.4603	0.7981	0.4788	0.8090	0.4768	0.8146	0.4677	0.7983
9775	0.7562	0.6242	77.9469	0.0049	0.4410	1.0000	144.0000	0.7637	0.7582	0.6584	0.7484	79.9874	0.0001	0.0001	1.0000	144.0000	-0.8245	-0.8319	-0.7024	-0.7456	0.5242	0.8345	0.5455	0.8455	0.5345	0.8463	0.5175	0.8338
10200	0.7838	0.6307	77.9466	0.0051	0.4705	1.0000	144.0000	0.7866	0.7803	0.6648	0.7635	79.9873	0.0001	0.0001	1.0000	144.0000	-0.8310	-0.8391	-0.7240	-0.7525	0.5681	0.8571	0.5898	0.8669	0.5615	0.8703	0.5493	0.8540
10625	0.7770	0.6195	77.9468	0.0051	0.4805	1.0000	144.0000	0.7587	0.7474	0.6441	0.7353	79.9872	0.0001	0.0001	1.0000	144.0000	-0.8193	-0.8244	-0.7154	-0.7476	0.5380	0.8415	0.5458	0.8482	0.5068	0.8453	0.5281	0.8396
11050	0.7787	0.6358	77.9467	0.0051	0.4676	1.0000	144.0000	0.7721	0.7601	0.6554	0.7503	79.9870	0.0001	0.0001	1.0000	144.0000	-0.8240	-0.8286	-0.7145	-0.7500	0.5357	0.8452	0.5413	0.8517	0.5178	0.8545	0.5341	0.8444
11475	0.7844	0.6110	77.9466	0.0051	0.4730	1.0000	144.0000	0.7721	0.7599	0.6509	0.7501	79.9873	0.0001	0.0001	1.0000	144.0000	-0.8160	-0.8165	-0.7204	-0.7359	0.5682	0.8590	0.5750	0.8646	0.5332	0.8604	0.5681	0.8572
11900	0.7804	0.6072	77.9466	0.0051	0.4744	1.0000	144.0000	0.7695	0.7596	0.6594	0.7490	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7874	-0.7900	-0.6975	-0.7074	0.5513	0.8516	0.5708	0.8598	0.5644	0.8625	0.5604	0.8504
12325	0.7869	0.6204	77.9465	0.0051	0.4637	1.0000	144.0000	0.7863	0.7741	0.6603	0.7613	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7918	-0.7870	-0.7064	-0.7187	0.5601	0.8564	0.5741	0.8623	0.5322	0.8600	0.5510	0.8539
12750	0.7935	0.6261	77.9465	0.0052	0.4747	1.0000	144.0000	0.7804	0.7685	0.6591	0.7566	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7838	-0.7874	-0.7084	-0.7116	0.5868	0.8604	0.5861	0.8648	0.5427	0.8639	0.5896	0.8573
13175	0.7946	0.6285	77.9465	0.0052	0.4823	1.0000	144.0000	0.7788	0.7654	0.6415	0.7528	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7528	-0.7541	-0.6844	-0.6646	0.5791	0.8636	0.5898	0.8684	0.5461	0.8653	0.5778	0.8610
13600	0.7912	0.6168	77.9465	0.0051	0.4833	1.0000	144.0000	0.7739	0.7620	0.6466	0.7501	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7327	-0.7276	-0.6621	-0.6380	0.5930	0.8698	0.6083	0.8749	0.5661	0.8733	0.5838	0.8676
14025	0.7847	0.6211	77.9466	0.0051	0.4695	1.0000	144.0000	0.7771	0.7630	0.6495	0.7503	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7454	-0.7453	-0.6747	-0.6587	0.5901	0.8654	0.5921	0.8711	0.5483	0.8684	0.5659	0.8610
14450	0.7912	0.6248	77.9465	0.0052	0.4917	1.0000	144.0000	0.7697	0.7569	0.6393	0.7467	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7373	-0.7275	-0.6656	-0.6540	0.5784	0.8653	0.5925	0.8708	0.5595	0.8702	0.5670	0.8621
14875	0.7926	0.6311	77.9465	0.0052	0.4940	1.0000	144.0000	0.7661	0.7540	0.6442	0.7428	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7306	-0.7198	-0.6686	-0.6460	0.5907	0.8678	0.6075	0.8740	0.5833	0.8757	0.5766	0.8643
15300	0.7818	0.6193	77.9465	0.0051	0.4910	1.0000	144.0000	0.7622	0.7499	0.6393	0.7401	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7287	-0.7215	-0.6689	-0.6321	0.5864	0.8654	0.5956	0.8701	0.5559	0.8675	0.5724	0.8628
15725	0.7869	0.6213	77.9465	0.0051	0.4812	1.0000	144.0000	0.7596	0.7481	0.6461	0.7372	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7218	-0.7185	-0.6675	-0.6350	0.6069	0.8738	0.6150	0.8789	0.5959	0.8811	0.5983	0.8711
16150	0.7844	0.6240	77.9465	0.0051	0.4885	1.0000	144.0000	0.7591	0.7473	0.6417	0.7359	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7116	-0.7017	-0.6569	-0.6293	0.5908	0.8675	0.6035	0.8739	0.5799	0.8746	0.5785	0.8648
16575	0.7912	0.6290	77.9465	0.0051	0.4890	1.0000	144.0000	0.7575	0.7460	0.6415	0.7363	79.9873	0.0001	0.0001	1.0000	144.0000	-0.6995	-0.6907	-0.6518	-0.6217	0.5813	0.8679	0.6025	0.8743	0.5858	0.8766	0.5593	0.8635
17000	0.7898	0.6198	77.9465	0.0051	0.4929	1.0000	144.0000	0.7550	0.7437	0.6373	0.7339	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7063	-0.7012	-0.6626	-0.6236	0.5783	0.8677	0.6006	0.8740	0.5903	0.8772	0.5755	0.8647
17425	0.7884	0.6185	77.9465	0.0051	0.4953	1.0000	144.0000	0.7500	0.7379	0.6351	0.7290	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7058	-0.6916	-0.6538	-0.6209	0.5910	0.8689	0.6099	0.8756	0.5952	0.8779	0.5779	0.8662
17850	0.7861	0.6129	77.9465	0.0051	0.4941	1.0000	144.0000	0.7524	0.7402	0.6375	0.7305	79.9875	0.0001	0.0001	1.0000	144.0000	-0.7042	-0.6929	-0.6534	-0.6048	0.6000	0.8734	0.6191	0.8795	0.5976	0.8811	0.5762	0.8701
18275	0.7864	0.6209	77.9465	0.0051	0.4939	1.0000	144.0000	0.7444	0.7330	0.6310	0.7219	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6916	-0.6788	-0.6441	-0.6105	0.5866	0.8695	0.6096	0.8761	0.6014	0.8790	0.5751	0.8669
18700	0.7875	0.6257	77.9465	0.0051	0.4984	1.0000	144.0000	0.7509	0.7391	0.6361	0.7274	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7014	-0.6854	-0.6525	-0.5953	0.5881	0.8699	0.6138	0.8764	0.6017	0.8788	0.5788	0.8678
19125	0.7878	0.6271	77.9465	0.0051	0.4969	1.0000	144.0000	0.7504	0.7389	0.6354	0.7295	79.9873	0.0001	0.0001	1.0000	144.0000	-0.6911	-0.6776	-0.6372	-0.6092	0.5945	0.8715	0.6095	0.8767	0.5956	0.8785	0.5767	0.8681
19550	0.7869	0.6182	77.9465	0.0051	0.4879	1.0000	144.0000	0.7503	0.7384	0.6337	0.7278	79.9873	0.0001	0.0001	1.0000	144.0000	-0.6891	-0.6766	-0.6428	-0.6014	0.5818	0.8696	0.6097	0.8756	0.5955	0.8775	0.5809	0.8674
19975	0.7889	0.6277	77.9465	0.0051	0.4921	1.0000	144.0000	0.7477	0.7355	0.6332	0.7255	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6870	-0.6729	-0.6366	-0.5975	0.5914	0.8729	0.6138	0.8780	0.6031	0.8804	0.5836	0.8702
20400	0.7884	0.6185	77.9465	0.0051	0.4939	1.0000	144.0000	0.7473	0.7355	0.6325	0.7251	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6858	-0.6702	-0.6348	-0.5930	0.5854	0.8706	0.6094	0.8763	0.5996	0.8788	0.5817	0.8685
20825	0.7898	0.6288	77.9465	0.0051	0.4962	1.0000	144.0000	0.7452	0.7332	0.6315	0.7228	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6776	-0.6625	-0.6308	-0.5917	0.5856	0.8716	0.6115	0.8776	0.6038	0.8803	0.5836	0.8698
21250	0.7858	0.6168	77.9465	0.0051	0.4987	1.0000	144.0000	0.7436	0.7315	0.6319	0.7204	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6878	-0.6710	-0.6350	-0.5911	0.5880	0.8712	0.6114	0.8774	0.6021	0.8802	0.5768	0.8681
21675	0.7864	0.6219	77.9465	0.0051	0.4963	1.0000	144.0000	0.7418	0.7298	0.6310	0.7188	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6821	-0.6651	-0.6323	-0.5966	0.5844	0.8718	0.6111	0.8777	0.6058	0.8812	0.5766	0.8685
22100	0.7869	0.6221	77.9465	0.0051	0.4937	1.0000	144.0000	0.7434	0.7312	0.6307	0.7206	79.9873	0.0001	0.0001	1.0000	144.0000	-0.6800	-0.6647	-0.6326	-0.5970	0.5794	0.8700	0.6069	0.8757	0.5980	0.8780	0.5830	0.8678
22525	0.7878	0.6180	77.9465	0.0051	0.5003	1.0000	144.0000	0.7426	0.7306	0.6307	0.7194	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6863	-0.6694	-0.6378	-0.6003	0.5853	0.8694	0.6085	0.8755	0.6001	0.8785	0.5815	0.8668
22950	0.7869	0.6226	77.9465	0.0051	0.4984	1.0000	144.0000	0.7420	0.7299	0.6303	0.7189	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6786	-0.6637	-0.6321	-0.5890	0.5835	0.8707	0.6098	0.8769	0.6025	0.8805	0.5732	0.8678
