batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
10200	0.8063	0.6409	77.1563	0.0008	0.0970	0.8739	5.3472	0.7365	0.7524	0.7230	0.7189	0.7707	0.7901	79.6777	0.0020	0.0021	0.0000	22.5111	-0.6028	-0.6717	-0.6698	-0.5357	0.0281	-0.4800	0.6954	0.9028	0.7171	0.9128	0.7131	0.9185	0.6664	0.8992	0.5414	0.8602	0.7055	0.9148
10625	0.8102	0.6361	77.1524	0.0008	0.0950	0.8750	5.3866	0.7196	0.7363	0.7297	0.7006	0.7688	0.7868	79.6858	0.0020	0.0021	0.0000	22.6956	-0.5902	-0.6502	-0.6506	-0.5351	0.0534	-0.4499	0.7268	0.9114	0.7426	0.9197	0.7301	0.9242	0.6795	0.9067	0.5665	0.8681	0.7057	0.9186
11050	0.8063	0.6490	77.1573	0.0008	0.0958	0.8747	5.4733	0.7147	0.7289	0.7095	0.6963	0.7750	0.8013	79.6748	0.0020	0.0021	0.0000	22.6925	-0.6063	-0.6597	-0.6651	-0.5480	0.0402	-0.4531	0.6941	0.9021	0.7166	0.9119	0.7170	0.9198	0.6687	0.8983	0.5587	0.8574	0.7284	0.9165
11475	0.8128	0.6546	77.1181	0.0007	0.0873	0.8705	4.1597	0.7315	0.7450	0.7192	0.7128	0.7794	0.7848	79.6317	0.0022	0.0024	0.0000	18.2470	-0.6384	-0.7036	-0.7025	-0.5743	-0.1274	-0.5732	0.6886	0.9000	0.7080	0.9093	0.7038	0.9176	0.6658	0.8961	0.5873	0.8760	0.7036	0.9145
11900	0.8125	0.6649	77.1203	0.0007	0.0913	0.8710	4.1474	0.7156	0.7317	0.7162	0.6946	0.7694	0.7695	79.6398	0.0022	0.0024	0.0000	18.7308	-0.6271	-0.6975	-0.7021	-0.5635	-0.0927	-0.5483	0.7039	0.9031	0.7156	0.9127	0.7118	0.9197	0.6639	0.8990	0.5701	0.8751	0.6922	0.9146
12325	0.8108	0.6491	77.1166	0.0007	0.0827	0.8707	4.0784	0.7179	0.7319	0.7230	0.6995	0.7663	0.7658	79.6285	0.0022	0.0025	0.0000	18.2712	-0.6217	-0.6951	-0.7031	-0.5495	-0.1310	-0.5776	0.6902	0.9005	0.7139	0.9113	0.7128	0.9200	0.6575	0.8968	0.5850	0.8798	0.7033	0.9145
12750	0.8114	0.6557	77.1121	0.0007	0.0866	0.8699	3.9622	0.7195	0.7331	0.7145	0.7029	0.7766	0.7714	79.6269	0.0022	0.0025	0.0000	17.7984	-0.6313	-0.7027	-0.7096	-0.5761	-0.1259	-0.5775	0.6817	0.8980	0.7125	0.9084	0.7149	0.9186	0.6435	0.8951	0.5961	0.8787	0.7078	0.9139
13175	0.8114	0.6444	77.1124	0.0007	0.0827	0.8699	4.0401	0.7242	0.7366	0.7187	0.7007	0.7735	0.7666	79.6287	0.0022	0.0025	0.0000	18.2167	-0.6317	-0.6986	-0.7056	-0.5661	-0.1418	-0.5609	0.6870	0.9007	0.7136	0.9108	0.7158	0.9195	0.6656	0.8984	0.5920	0.8783	0.7102	0.9143
13600	0.8099	0.6480	77.1078	0.0007	0.0852	0.8690	3.8355	0.7165	0.7295	0.7088	0.6978	0.7703	0.7599	79.6150	0.0023	0.0025	0.0000	17.2530	-0.6433	-0.7157	-0.7256	-0.5828	-0.2102	-0.6039	0.6933	0.9006	0.7166	0.9102	0.7136	0.9188	0.6590	0.8974	0.5870	0.8778	0.7087	0.9137
14025	0.8128	0.6463	77.1102	0.0007	0.0847	0.8699	3.9869	0.7124	0.7241	0.7020	0.6909	0.7669	0.7520	79.6214	0.0022	0.0025	0.0000	17.9819	-0.6387	-0.7017	-0.7166	-0.5790	-0.1612	-0.5755	0.6861	0.9005	0.7070	0.9098	0.7072	0.9184	0.6482	0.8968	0.5827	0.8770	0.6875	0.9118
14450	0.8116	0.6366	77.1055	0.0006	0.0816	0.8676	3.9940	0.7088	0.7216	0.7070	0.6892	0.7617	0.7460	79.6194	0.0022	0.0025	0.0000	17.9133	-0.6345	-0.6989	-0.7119	-0.5692	-0.1773	-0.5720	0.6940	0.9031	0.7090	0.9112	0.7039	0.9191	0.6705	0.9000	0.5975	0.8836	0.6935	0.9144
14875	0.8105	0.6456	77.1072	0.0006	0.0812	0.8705	4.0341	0.7085	0.7201	0.7111	0.6883	0.7632	0.7481	79.6186	0.0022	0.0025	0.0000	17.7994	-0.6477	-0.7033	-0.7092	-0.5745	-0.1991	-0.5955	0.6907	0.9011	0.7062	0.9098	0.7057	0.9185	0.6636	0.8986	0.5940	0.8813	0.6916	0.9121
15300	0.8119	0.6461	77.1039	0.0007	0.0846	0.8682	3.9574	0.7002	0.7117	0.7054	0.6783	0.7540	0.7369	79.6145	0.0023	0.0025	0.0000	17.9194	-0.6430	-0.6993	-0.7125	-0.5791	-0.1698	-0.5768	0.6922	0.9014	0.7078	0.9099	0.7044	0.9183	0.6721	0.8985	0.6017	0.8860	0.6938	0.9138
15725	0.8114	0.6498	77.1061	0.0006	0.0796	0.8679	4.0151	0.6971	0.7076	0.6997	0.6761	0.7523	0.7315	79.6210	0.0022	0.0025	0.0000	18.3377	-0.6263	-0.6838	-0.7006	-0.5487	-0.1662	-0.5712	0.6884	0.9026	0.7106	0.9110	0.7088	0.9193	0.6673	0.9005	0.5937	0.8855	0.6985	0.9143
16150	0.8136	0.6473	77.1043	0.0006	0.0854	0.8685	4.0432	0.6947	0.7047	0.6949	0.6721	0.7495	0.7268	79.6163	0.0022	0.0025	0.0000	18.2520	-0.6380	-0.6964	-0.7107	-0.5711	-0.2029	-0.5794	0.6937	0.9022	0.7077	0.9102	0.7049	0.9182	0.6727	0.8995	0.5949	0.8852	0.6998	0.9133
16575	0.8102	0.6495	77.1070	0.0007	0.0848	0.8682	4.1213	0.6994	0.7093	0.7016	0.6794	0.7525	0.7349	79.6153	0.0023	0.0025	0.0000	18.3105	-0.6395	-0.6953	-0.7115	-0.5688	-0.1774	-0.5747	0.6863	0.9022	0.7064	0.9104	0.7046	0.9183	0.6720	0.9001	0.5909	0.8825	0.6964	0.9125
17000	0.8114	0.6456	77.1071	0.0006	0.0815	0.8690	4.1705	0.6969	0.7062	0.6948	0.6774	0.7502	0.7293	79.6220	0.0022	0.0025	0.0000	18.7429	-0.6357	-0.6896	-0.7019	-0.5673	-0.1866	-0.5704	0.6920	0.9029	0.7098	0.9113	0.7071	0.9188	0.6765	0.9010	0.5938	0.8837	0.6963	0.9129
17425	0.8108	0.6492	77.1068	0.0006	0.0840	0.8682	4.1415	0.6970	0.7066	0.6960	0.6777	0.7480	0.7284	79.6166	0.0022	0.0025	0.0000	18.7470	-0.6451	-0.6966	-0.7058	-0.5764	-0.1814	-0.5771	0.6830	0.9003	0.7040	0.9091	0.7037	0.9177	0.6605	0.8984	0.5861	0.8821	0.6889	0.9114
17850	0.8134	0.6517	77.1053	0.0006	0.0838	0.8688	4.1366	0.6936	0.7027	0.6962	0.6719	0.7457	0.7246	79.6147	0.0023	0.0025	0.0000	18.6784	-0.6450	-0.6991	-0.7071	-0.5733	-0.1850	-0.5727	0.6867	0.9016	0.7029	0.9096	0.7003	0.9175	0.6719	0.9010	0.5901	0.8834	0.6898	0.9120
18275	0.8108	0.6502	77.1079	0.0007	0.0829	0.8682	4.1986	0.6954	0.7048	0.6975	0.6732	0.7452	0.7276	79.6193	0.0022	0.0025	0.0000	18.9183	-0.6423	-0.6981	-0.7110	-0.5775	-0.1870	-0.5758	0.6843	0.9012	0.7025	0.9095	0.7029	0.9176	0.6624	0.8992	0.5802	0.8808	0.6894	0.9106
18700	0.8145	0.6525	77.1065	0.0006	0.0845	0.8693	4.1841	0.6939	0.7025	0.6962	0.6730	0.7456	0.7238	79.6180	0.0022	0.0025	0.0000	18.8750	-0.6376	-0.6941	-0.7054	-0.5653	-0.1890	-0.5763	0.6882	0.9018	0.7048	0.9096	0.7040	0.9177	0.6766	0.9006	0.5889	0.8846	0.6942	0.9126
19125	0.8131	0.6474	77.1066	0.0006	0.0844	0.8688	4.2170	0.6918	0.7008	0.6947	0.6695	0.7451	0.7229	79.6165	0.0022	0.0025	0.0000	19.1190	-0.6409	-0.6945	-0.7064	-0.5759	-0.1960	-0.5762	0.6913	0.9021	0.7064	0.9101	0.7049	0.9181	0.6713	0.9008	0.5880	0.8837	0.6938	0.9121
19550	0.8131	0.6471	77.1064	0.0006	0.0860	0.8685	4.2136	0.6910	0.7000	0.6946	0.6703	0.7437	0.7209	79.6145	0.0023	0.0025	0.0000	18.9516	-0.6461	-0.6952	-0.7070	-0.5823	-0.1927	-0.5749	0.6860	0.9009	0.6996	0.9088	0.6983	0.9167	0.6675	0.9000	0.5976	0.8842	0.6897	0.9117
19975	0.8114	0.6458	77.1067	0.0006	0.0838	0.8696	4.2091	0.6914	0.6998	0.6949	0.6695	0.7419	0.7208	79.6154	0.0022	0.0025	0.0000	19.0877	-0.6488	-0.7008	-0.7096	-0.5831	-0.1758	-0.5713	0.6860	0.9006	0.7028	0.9089	0.7022	0.9173	0.6711	0.8997	0.5855	0.8821	0.6916	0.9116
20400	0.8099	0.6535	77.1071	0.0006	0.0844	0.8688	4.2227	0.6911	0.6996	0.6921	0.6686	0.7409	0.7181	79.6169	0.0022	0.0025	0.0000	19.1401	-0.6456	-0.6957	-0.7072	-0.5784	-0.1818	-0.5733	0.6955	0.9020	0.7084	0.9099	0.7078	0.9183	0.6837	0.9015	0.5869	0.8828	0.6977	0.9130
20825	0.8116	0.6457	77.1068	0.0006	0.0852	0.8688	4.2332	0.6909	0.6996	0.6940	0.6692	0.7412	0.7200	79.6173	0.0022	0.0025	0.0000	19.1321	-0.6392	-0.6907	-0.7014	-0.5744	-0.1842	-0.5718	0.6905	0.9019	0.7049	0.9098	0.7027	0.9177	0.6777	0.9005	0.5940	0.8837	0.6920	0.9121
21250	0.8122	0.6459	77.1065	0.0007	0.0831	0.8682	4.2446	0.6897	0.6979	0.6940	0.6685	0.7404	0.7189	79.6161	0.0022	0.0025	0.0000	19.1744	-0.6383	-0.6886	-0.7001	-0.5718	-0.1811	-0.5702	0.6905	0.9017	0.7054	0.9094	0.7044	0.9177	0.6753	0.9003	0.5890	0.8832	0.6960	0.9123
21675	0.8114	0.6455	77.1070	0.0007	0.0853	0.8682	4.2452	0.6895	0.6978	0.6922	0.6673	0.7389	0.7166	79.6181	0.0022	0.0025	0.0000	19.2319	-0.6390	-0.6903	-0.6990	-0.5697	-0.1841	-0.5663	0.6940	0.9023	0.7081	0.9101	0.7066	0.9182	0.6820	0.9008	0.5935	0.8842	0.6978	0.9129
22100	0.8116	0.6461	77.1066	0.0007	0.0847	0.8685	4.2443	0.6900	0.6983	0.6931	0.6687	0.7397	0.7187	79.6178	0.0022	0.0025	0.0000	19.3458	-0.6397	-0.6896	-0.7025	-0.5751	-0.1792	-0.5703	0.6885	0.9015	0.7042	0.9095	0.7044	0.9178	0.6734	0.9003	0.5932	0.8834	0.6972	0.9124
22525	0.8114	0.6457	77.1067	0.0006	0.0835	0.8693	4.2455	0.6897	0.6982	0.6928	0.6691	0.7390	0.7169	79.6169	0.0022	0.0025	0.0000	19.2339	-0.6426	-0.6911	-0.7027	-0.5709	-0.1884	-0.5719	0.6925	0.9017	0.7047	0.9092	0.7047	0.9177	0.6747	0.9005	0.5964	0.8835	0.6990	0.9127
22950	0.8119	0.6457	77.1066	0.0006	0.0847	0.8679	4.2389	0.6889	0.6973	0.6931	0.6670	0.7396	0.7183	79.6172	0.0022	0.0025	0.0000	19.2994	-0.6412	-0.6917	-0.7030	-0.5737	-0.1815	-0.5735	0.6909	0.9018	0.7062	0.9097	0.7055	0.9180	0.6710	0.9002	0.5891	0.8829	0.6983	0.9126
