batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0026	0.0001	77.9564	0.0001	0.0028	0.9537	144.0000	-0.0075	0.0071	-0.0003	0.0334	0.0269	0.0098	79.9933	0.0000	0.0000	1.0000	144.0000	0.0343	0.0618	0.1728	-0.1641	0.2746	-0.0519	0.3512	0.6567	0.2177	0.4926	0.2374	0.4965	0.2055	0.4819	0.2277	0.4798	0.2267	0.5190
850	0.0108	0.0012	77.9564	0.0001	0.0115	0.9472	144.0000	-0.0428	-0.0138	0.0009	-0.0283	0.0429	0.0009	79.9933	0.0000	0.0000	1.0000	144.0000	0.0258	-0.0224	-0.0169	-0.0047	0.0228	-0.0025	0.1835	0.4379	0.2019	0.4463	0.2169	0.5341	0.1759	0.3807	0.2818	0.5798	0.2219	0.5044
1275	0.0139	0.0027	77.9564	0.0002	0.0136	0.9665	144.0000	-0.0068	0.0195	-0.0226	0.0470	-0.0210	-0.0448	79.9933	0.0000	0.0000	0.9960	144.0000	0.0259	0.0534	-0.1440	0.0061	0.0591	0.0545	0.1817	0.4183	0.2010	0.4381	0.3451	0.6144	0.1946	0.4459	0.2257	0.5160	0.2188	0.4978
1700	0.0207	0.0064	77.9564	0.0001	0.0094	0.9693	144.0000	-0.0000	0.0138	0.0831	0.0393	-0.0388	0.0013	79.9933	0.0000	0.0000	1.0000	144.0000	-0.0157	0.0587	-0.1089	-0.0517	0.0405	0.0392	0.2143	0.5225	0.2124	0.4721	0.3220	0.6341	0.1866	0.4304	0.2339	0.5616	0.2134	0.4877
2125	0.0165	0.0062	77.9564	0.0001	0.0114	0.9605	144.0000	0.0230	-0.0628	-0.0501	0.0483	-0.0726	-0.0530	79.9933	0.0000	0.0000	0.9798	144.0000	-0.0718	0.0006	-0.1220	0.0121	0.0247	0.0307	0.1959	0.4653	0.2048	0.4568	0.3075	0.6432	0.2151	0.4882	0.2404	0.5722	0.2524	0.5747
2550	0.0108	0.0027	77.9564	0.0001	0.0102	0.9679	144.0000	0.0575	0.0566	-0.0130	-0.0477	-0.0901	-0.0347	79.9933	0.0000	0.0000	0.9909	144.0000	0.0016	-0.0551	-0.0919	0.0047	-0.0088	0.0115	0.2728	0.5892	0.2193	0.5005	0.2869	0.6088	0.2024	0.4408	0.2460	0.5663	0.2739	0.5962
2975	0.0125	0.0061	77.9564	0.0002	0.0137	0.9739	144.0000	-0.0614	-0.0212	0.0024	0.0108	-0.0661	-0.0671	79.9933	0.0000	0.0000	0.9940	144.0000	0.0249	-0.0460	-0.0862	-0.0436	0.0101	0.0651	0.2469	0.5260	0.1894	0.4094	0.3290	0.6023	0.1825	0.3876	0.2424	0.5764	0.2625	0.5870
3400	0.0151	0.0079	77.9564	0.0002	0.0135	0.9818	144.0000	0.0045	0.1126	0.0112	0.0137	-0.0029	-0.0406	79.9933	0.0000	0.0000	0.9788	144.0000	-0.1003	-0.0700	-0.0685	-0.0233	0.0818	0.0074	0.2387	0.5570	0.2166	0.5037	0.2359	0.4974	0.2098	0.4807	0.2997	0.6194	0.2819	0.6080
3825	0.0202	0.0101	77.9564	0.0001	0.0074	0.9909	144.0000	0.0140	0.0011	0.0622	-0.0280	0.0491	0.0018	79.9933	0.0000	0.0001	0.9808	144.0000	0.0656	-0.0183	0.0182	0.0606	0.0336	0.0136	0.2568	0.5625	0.1881	0.4072	0.2238	0.5165	0.2068	0.4642	0.3013	0.6344	0.2405	0.5577
4250	0.0048	0.0028	77.9564	0.0002	0.0113	0.9866	144.0000	0.0072	0.0512	0.0255	0.0719	-0.0294	-0.0498	79.9933	0.0000	0.0000	0.9698	144.0000	-0.0139	0.0230	-0.0456	0.0349	0.0518	0.0580	0.1754	0.3634	0.1916	0.4296	0.2347	0.5127	0.1922	0.4217	0.3307	0.6256	0.2503	0.5840
