batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0000	0.0000	77.9564	0.0000	0.0011	0.9585	144.0000	0.0621	-0.0011	-0.0472	-0.0370	0.0452	-0.0418	79.9933	0.0000	0.0000	1.0000	144.0000	0.2154	-0.0420	-0.0410	-0.1882	0.0232	0.0244	0.2157	0.5228	0.2178	0.4859	0.2076	0.4942	0.2335	0.5355	0.1999	0.4809	0.2210	0.5011
850	0.0077	0.0007	77.9564	0.0001	0.0088	0.9554	144.0000	0.0086	0.0175	0.0004	-0.0355	0.0374	-0.0367	79.9933	0.0000	0.0000	0.9909	144.0000	0.0173	0.0397	-0.1394	0.0546	-0.0790	-0.0240	0.2730	0.4819	0.2325	0.5324	0.1866	0.4474	0.2189	0.4796	0.2251	0.5487	0.2005	0.4397
1275	0.0136	0.0040	77.9564	0.0001	0.0107	0.9699	144.0000	-0.0256	-0.0428	-0.0127	0.0354	-0.0128	0.0039	79.9933	0.0000	0.0000	1.0000	144.0000	-0.0947	0.0305	0.3009	-0.0433	0.0663	0.0707	0.2144	0.4751	0.2201	0.5019	0.1660	0.3758	0.2122	0.4937	0.1971	0.4645	0.2157	0.4884
1700	0.0125	0.0027	77.9564	0.0001	0.0096	0.9753	144.0000	0.0196	-0.0232	0.0020	0.0654	-0.0377	0.0532	79.9933	0.0000	0.0000	0.9950	144.0000	0.0610	0.1145	0.1759	0.0164	-0.0098	-0.0001	0.1907	0.4528	0.2125	0.4810	0.1606	0.3464	0.1879	0.4308	0.1940	0.4637	0.2106	0.4727
2125	0.0128	0.0054	77.9564	0.0001	0.0096	0.9932	144.0000	-0.0106	-0.0315	0.0172	-0.0204	0.0387	-0.0206	79.9933	0.0000	0.0000	0.9929	144.0000	-0.0148	0.0440	0.1267	-0.0347	-0.0314	0.0150	0.1690	0.3804	0.2155	0.4901	0.1905	0.4365	0.2117	0.4687	0.2090	0.4748	0.2238	0.5147
2550	0.0182	0.0042	77.9564	0.0001	0.0119	0.9824	144.0000	-0.0134	-0.0312	0.0255	-0.0248	0.0454	0.0111	79.9933	0.0000	0.0000	0.9940	144.0000	0.0100	0.0171	0.0800	-0.0063	0.0024	0.0605	0.2609	0.5862	0.2299	0.5291	0.1717	0.3954	0.2154	0.4969	0.2313	0.5231	0.2062	0.4681
2975	0.0085	0.0032	77.9564	0.0001	0.0144	0.9849	144.0000	-0.0127	-0.0146	0.0362	0.0257	0.0488	0.0322	79.9933	0.0000	0.0000	0.9778	144.0000	-0.0036	0.0118	0.0202	-0.0098	0.0697	0.0315	0.2470	0.5105	0.2355	0.5364	0.2200	0.4801	0.2243	0.5001	0.2102	0.4921	0.1794	0.3852
3400	0.0145	0.0069	77.9564	0.0002	0.0103	0.9838	144.0000	-0.0357	-0.0763	0.0212	-0.0505	0.0220	0.0086	79.9933	0.0000	0.0001	0.9637	144.0000	-0.0326	-0.0190	0.0264	-0.0013	0.0313	-0.0047	0.1797	0.4146	0.2456	0.5411	0.2134	0.4879	0.1963	0.4253	0.1731	0.3996	0.2147	0.4639
3825	0.0122	0.0080	77.9564	0.0001	0.0073	0.9812	144.0000	-0.0130	-0.0127	-0.0142	-0.0573	0.0837	0.0934	79.9933	0.0000	0.0000	0.9748	144.0000	-0.0520	0.0272	0.0092	-0.0547	0.0076	0.0232	0.2396	0.5432	0.2403	0.5283	0.1849	0.3815	0.1993	0.4329	0.1956	0.4336	0.1869	0.4323
4250	0.0111	0.0083	77.9564	0.0001	0.0103	0.9838	144.0000	0.0110	-0.0369	0.0269	0.0246	0.0021	0.0679	79.9933	0.0000	0.0000	0.9819	144.0000	0.0029	0.0548	0.0411	-0.0294	0.0206	0.0155	0.1815	0.4194	0.2273	0.5355	0.2415	0.5136	0.1872	0.4217	0.2115	0.4883	0.2040	0.4807
4675	0.0111	0.0050	77.9563	0.0001	0.0097	0.9767	144.0000	-0.0418	-0.0666	0.0649	-0.0483	0.0399	0.0272	79.9933	0.0000	0.0000	0.9768	144.0000	-0.0100	-0.0112	0.0215	-0.0184	0.0382	0.0413	0.2433	0.4491	0.2473	0.5560	0.2213	0.5149	0.2187	0.4828	0.1851	0.4197	0.2246	0.5124
5100	0.0074	0.0055	77.9563	0.0001	0.0088	0.9770	144.0000	-0.0226	0.0475	-0.0112	-0.0194	0.0205	0.0263	79.9933	0.0000	0.0001	0.9758	144.0000	0.0050	-0.0093	0.0109	0.0015	-0.0171	0.0215	0.2442	0.5223	0.2077	0.4403	0.1802	0.4162	0.2060	0.4591	0.1752	0.3938	0.2034	0.4484
5525	0.0080	0.0063	77.9563	0.0001	0.0106	0.9639	144.0000	-0.0268	0.0312	-0.0335	-0.0095	-0.0153	0.0459	79.9932	0.0000	0.0000	0.9617	144.0000	-0.0506	0.0012	0.0465	-0.0016	0.0274	0.0121	0.2497	0.5506	0.2518	0.5789	0.2161	0.5217	0.1771	0.3828	0.1814	0.3881	0.2083	0.4598
5950	0.0253	0.0171	77.9563	0.0001	0.0080	0.9688	144.0000	0.0205	0.0130	0.0093	-0.0172	-0.0716	-0.0910	79.9932	0.0000	0.0000	0.9728	144.0000	0.0029	-0.0287	0.0222	0.0604	0.0372	0.0536	0.2113	0.5036	0.2818	0.5880	0.2457	0.5733	0.1819	0.3976	0.1768	0.4028	0.1754	0.3944
6375	0.0119	0.0065	77.9562	0.0001	0.0078	0.9585	144.0000	-0.0005	-0.0721	-0.0500	-0.0345	0.0572	0.0090	79.9932	0.0000	0.0001	0.9577	144.0000	-0.0014	-0.0302	-0.0128	0.0088	0.0571	0.0487	0.2496	0.5321	0.2071	0.4955	0.2139	0.5041	0.2092	0.4677	0.1918	0.4487	0.1951	0.4489
6800	0.0125	0.0075	77.9562	0.0001	0.0091	0.9443	144.0000	0.0334	0.0183	0.0013	-0.0524	-0.0321	-0.0128	79.9931	0.0000	0.0000	0.9466	144.0000	0.0345	-0.0107	0.0340	0.0384	0.0189	0.0407	0.1693	0.3703	0.2572	0.5751	0.1952	0.4380	0.2010	0.4356	0.2064	0.4466	0.1632	0.3615
7225	0.0205	0.0122	77.9561	0.0001	0.0063	0.9469	144.0000	-0.0014	-0.0083	-0.0167	0.0055	-0.0030	-0.0327	79.9931	0.0000	0.0001	0.9385	144.0000	0.0391	-0.0360	-0.0119	-0.0323	0.0128	0.0161	0.2557	0.5808	0.2367	0.5360	0.2054	0.4662	0.2036	0.4483	0.1762	0.3973	0.1991	0.4568
7650	0.0207	0.0149	77.9560	0.0002	0.0128	0.9656	143.9957	-0.0103	0.0043	0.0110	-0.0312	0.0295	0.0049	79.9930	0.0000	0.0001	0.9627	144.0000	-0.0093	0.0017	-0.0053	0.0261	0.0388	-0.0147	0.2454	0.5215	0.2300	0.5522	0.2346	0.5465	0.1964	0.4302	0.1933	0.4383	0.2187	0.4718
8075	0.0037	0.0033	77.9559	0.0001	0.0068	0.9491	143.7619	0.0098	-0.0171	-0.0745	-0.0436	0.0009	-0.0167	79.9929	0.0000	0.0000	0.9627	143.9446	0.0491	-0.0094	-0.0106	-0.0007	0.0041	0.0654	0.2843	0.5583	0.2485	0.5785	0.2393	0.5409	0.2291	0.4953	0.2025	0.4738	0.1661	0.3785
