batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
4675	0.7247	0.5928	77.9478	0.0047	0.3941	0.9997	144.0000	0.7529	0.7504	0.6615	0.7372	79.9886	0.0001	0.0001	1.0000	144.0000	-0.7898	-0.8549	-0.7318	-0.6998	0.5420	0.8308	0.5808	0.8484	0.5891	0.8590	0.5155	0.8288
5100	0.6446	0.5337	77.9485	0.0042	0.3548	0.9997	144.0000	0.6454	0.6508	0.5999	0.6323	79.9882	0.0001	0.0001	1.0000	144.0000	-0.8075	-0.8335	-0.7070	-0.7551	0.3975	0.7436	0.4232	0.7620	0.4437	0.7777	0.3827	0.7388
5525	0.7031	0.5616	77.9480	0.0046	0.4220	0.9997	144.0000	0.7165	0.7190	0.6475	0.7007	79.9884	0.0001	0.0001	1.0000	144.0000	-0.7972	-0.8429	-0.7323	-0.7263	0.4794	0.8089	0.5031	0.8274	0.5223	0.8453	0.4645	0.8039
5950	0.7131	0.5825	77.9478	0.0046	0.3912	0.9994	144.0000	0.7430	0.7420	0.6687	0.7259	79.9884	0.0001	0.0001	1.0000	144.0000	-0.7995	-0.8539	-0.7031	-0.7375	0.4936	0.8136	0.5343	0.8338	0.5598	0.8481	0.4650	0.8060
6375	0.7065	0.5799	77.9481	0.0046	0.3808	1.0000	144.0000	0.7159	0.7096	0.6338	0.7003	79.9884	0.0001	0.0001	1.0000	144.0000	-0.7862	-0.8328	-0.7133	-0.7409	0.4714	0.7907	0.4989	0.8032	0.5024	0.8086	0.4437	0.7810
6800	0.6963	0.5838	77.9483	0.0045	0.3851	0.9997	144.0000	0.7031	0.6984	0.6203	0.6859	79.9887	0.0001	0.0001	1.0000	144.0000	-0.8054	-0.8659	-0.7404	-0.7054	0.4585	0.7898	0.4986	0.8117	0.5257	0.8361	0.4438	0.7871
7225	0.7088	0.5679	77.9475	0.0046	0.4126	1.0000	144.0000	0.7170	0.7171	0.6393	0.7019	79.9880	0.0001	0.0001	1.0000	144.0000	-0.7796	-0.8129	-0.7276	-0.7071	0.5107	0.8154	0.5504	0.8318	0.5780	0.8490	0.5058	0.8141
7650	0.6705	0.5542	77.9480	0.0044	0.3870	1.0000	144.0000	0.6801	0.6843	0.6400	0.6690	79.9880	0.0001	0.0001	1.0000	144.0000	-0.7792	-0.8325	-0.7516	-0.7239	0.4420	0.7722	0.4805	0.7960	0.5014	0.8191	0.4393	0.7713
8075	0.7452	0.5918	77.9473	0.0049	0.4213	0.9997	144.0000	0.7295	0.7297	0.6423	0.7175	79.9876	0.0001	0.0001	1.0000	144.0000	-0.7730	-0.8030	-0.7096	-0.7100	0.4882	0.8073	0.5227	0.8225	0.5617	0.8441	0.4778	0.8046
8500	0.7375	0.5753	77.9472	0.0048	0.4183	0.9997	144.0000	0.7438	0.7450	0.6547	0.7340	79.9879	0.0001	0.0001	1.0000	144.0000	-0.7830	-0.8259	-0.7417	-0.7226	0.5379	0.8309	0.5789	0.8453	0.6043	0.8591	0.5171	0.8285
8925	0.7369	0.5992	77.9470	0.0048	0.4266	1.0000	144.0000	0.7227	0.7265	0.6412	0.7089	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7664	-0.7924	-0.7152	-0.7124	0.5137	0.8203	0.5346	0.8304	0.5336	0.8394	0.5163	0.8203
9350	0.7543	0.5957	77.9468	0.0049	0.4335	1.0000	144.0000	0.7672	0.7682	0.6642	0.7515	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7800	-0.7848	-0.7039	-0.7244	0.5056	0.8239	0.5379	0.8335	0.5374	0.8397	0.4987	0.8216
9775	0.7438	0.5885	77.9471	0.0048	0.4300	1.0000	144.0000	0.7507	0.7524	0.6664	0.7373	79.9876	0.0001	0.0001	1.0000	144.0000	-0.8056	-0.8344	-0.7293	-0.7338	0.5260	0.8189	0.5394	0.8275	0.5268	0.8274	0.5088	0.8166
10200	0.7594	0.6000	77.9467	0.0049	0.4370	0.9997	144.0000	0.7505	0.7525	0.6432	0.7350	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7410	-0.7448	-0.6730	-0.6781	0.5430	0.8283	0.5549	0.8355	0.5541	0.8400	0.5316	0.8257
10625	0.7531	0.5925	77.9468	0.0049	0.4475	0.9997	144.0000	0.7440	0.7432	0.6283	0.7320	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7776	-0.7935	-0.7049	-0.7263	0.5098	0.8178	0.5174	0.8251	0.4956	0.8227	0.4984	0.8151
11050	0.7491	0.5982	77.9471	0.0049	0.4453	1.0000	144.0000	0.7528	0.7541	0.6690	0.7425	79.9875	0.0001	0.0001	1.0000	144.0000	-0.7660	-0.7975	-0.7064	-0.7058	0.4882	0.8094	0.5054	0.8184	0.4869	0.8153	0.4792	0.8083
11475	0.7648	0.5987	77.9466	0.0050	0.4666	1.0000	144.0000	0.7631	0.7634	0.6472	0.7447	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7356	-0.7356	-0.6755	-0.6695	0.5074	0.8244	0.5232	0.8312	0.5291	0.8400	0.4972	0.8219
11900	0.7469	0.6045	77.9468	0.0049	0.4547	0.9997	144.0000	0.7334	0.7294	0.6313	0.7173	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7771	-0.7861	-0.7001	-0.7142	0.5123	0.8220	0.5342	0.8281	0.5395	0.8327	0.5111	0.8204
12325	0.7420	0.6040	77.9468	0.0048	0.4586	1.0000	144.0000	0.7039	0.7007	0.6194	0.6863	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7506	-0.7490	-0.7006	-0.6835	0.5061	0.8121	0.5193	0.8162	0.5270	0.8235	0.5038	0.8095
12750	0.7668	0.5970	77.9466	0.0050	0.4631	0.9997	144.0000	0.7395	0.7384	0.6375	0.7218	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7710	-0.7716	-0.7005	-0.7016	0.5355	0.8309	0.5533	0.8382	0.5506	0.8409	0.5303	0.8287
13175	0.7685	0.5935	77.9465	0.0050	0.4610	0.9997	144.0000	0.7490	0.7430	0.6230	0.7297	79.9867	0.0001	0.0001	1.0000	144.0000	-0.7059	-0.6891	-0.6409	-0.6278	0.5402	0.8397	0.5576	0.8456	0.5641	0.8508	0.5401	0.8385
13600	0.7648	0.6025	77.9466	0.0050	0.4575	1.0000	144.0000	0.7339	0.7289	0.6266	0.7183	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6920	-0.6685	-0.6190	-0.6029	0.5308	0.8341	0.5535	0.8400	0.5648	0.8482	0.5230	0.8299
14025	0.7594	0.5881	77.9466	0.0049	0.4659	0.9997	144.0000	0.7319	0.7249	0.6147	0.7124	79.9866	0.0001	0.0001	1.0000	144.0000	-0.7307	-0.7051	-0.6521	-0.6478	0.5141	0.8290	0.5357	0.8353	0.5465	0.8437	0.5194	0.8262
14450	0.7673	0.6031	77.9465	0.0050	0.4605	0.9997	144.0000	0.7427	0.7367	0.6319	0.7227	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6847	-0.6675	-0.6255	-0.6013	0.5383	0.8413	0.5548	0.8463	0.5644	0.8544	0.5323	0.8385
14875	0.7693	0.6023	77.9465	0.0050	0.4641	0.9997	144.0000	0.7357	0.7287	0.6227	0.7170	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6833	-0.6604	-0.6172	-0.5911	0.5365	0.8430	0.5473	0.8467	0.5588	0.8540	0.5257	0.8396
15300	0.7690	0.6049	77.9465	0.0050	0.4697	0.9997	144.0000	0.7385	0.7290	0.6198	0.7153	79.9867	0.0001	0.0001	1.0000	144.0000	-0.6815	-0.6517	-0.6068	-0.5871	0.5312	0.8429	0.5529	0.8478	0.5630	0.8558	0.5372	0.8405
15725	0.7616	0.5996	77.9466	0.0050	0.4686	1.0000	144.0000	0.7198	0.7122	0.6117	0.6999	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7205	-0.6992	-0.6497	-0.6482	0.5277	0.8309	0.5391	0.8355	0.5470	0.8440	0.5201	0.8265
16150	0.7696	0.5976	77.9466	0.0050	0.4674	0.9997	144.0000	0.7413	0.7335	0.6326	0.7217	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7022	-0.6813	-0.6382	-0.6101	0.5433	0.8448	0.5525	0.8468	0.5559	0.8527	0.5423	0.8416
16575	0.7670	0.5946	77.9466	0.0050	0.4663	0.9997	144.0000	0.7302	0.7210	0.6191	0.7089	79.9868	0.0001	0.0001	1.0000	144.0000	-0.6746	-0.6487	-0.6053	-0.5785	0.5266	0.8395	0.5398	0.8427	0.5494	0.8508	0.5200	0.8352
17000	0.7645	0.5886	77.9466	0.0050	0.4663	0.9997	144.0000	0.7239	0.7138	0.6121	0.7033	79.9867	0.0001	0.0001	1.0000	144.0000	-0.6738	-0.6320	-0.5855	-0.5652	0.5276	0.8397	0.5361	0.8420	0.5479	0.8500	0.5189	0.8335
17425	0.7670	0.5920	77.9466	0.0050	0.4698	0.9997	144.0000	0.7329	0.7228	0.6221	0.7116	79.9870	0.0001	0.0001	1.0000	144.0000	-0.6864	-0.6546	-0.6083	-0.5924	0.5295	0.8421	0.5427	0.8453	0.5535	0.8534	0.5263	0.8375
17850	0.7682	0.6048	77.9466	0.0050	0.4714	0.9997	144.0000	0.7360	0.7284	0.6322	0.7166	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7185	-0.7004	-0.6498	-0.6194	0.5459	0.8458	0.5646	0.8505	0.5707	0.8556	0.5570	0.8443
18275	0.7662	0.5997	77.9466	0.0050	0.4700	0.9997	144.0000	0.7212	0.7105	0.6165	0.6972	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6531	-0.6231	-0.5819	-0.5603	0.5306	0.8385	0.5480	0.8429	0.5590	0.8523	0.5175	0.8348
18700	0.7653	0.5946	77.9466	0.0050	0.4683	0.9997	144.0000	0.7232	0.7122	0.6178	0.6987	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6744	-0.6327	-0.5832	-0.5680	0.5356	0.8420	0.5454	0.8442	0.5584	0.8531	0.5174	0.8357
19125	0.7699	0.5977	77.9466	0.0050	0.4631	0.9997	144.0000	0.7254	0.7135	0.6171	0.7012	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6568	-0.6288	-0.5903	-0.5575	0.5299	0.8443	0.5462	0.8475	0.5593	0.8548	0.5289	0.8395
19550	0.7679	0.6000	77.9466	0.0050	0.4711	0.9997	144.0000	0.7234	0.7125	0.6177	0.7004	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6645	-0.6307	-0.5846	-0.5628	0.5273	0.8402	0.5444	0.8439	0.5598	0.8531	0.5213	0.8350
19975	0.7685	0.5968	77.9466	0.0050	0.4681	0.9997	144.0000	0.7299	0.7202	0.6242	0.7063	79.9870	0.0001	0.0001	1.0000	144.0000	-0.6737	-0.6459	-0.6021	-0.5726	0.5399	0.8463	0.5492	0.8492	0.5600	0.8572	0.5349	0.8407
20400	0.7685	0.5955	77.9466	0.0050	0.4743	0.9997	144.0000	0.7258	0.7147	0.6193	0.7023	79.9870	0.0001	0.0001	1.0000	144.0000	-0.6594	-0.6300	-0.5866	-0.5602	0.5332	0.8442	0.5467	0.8473	0.5579	0.8556	0.5157	0.8378
20825	0.7645	0.5960	77.9466	0.0050	0.4648	0.9997	144.0000	0.7220	0.7116	0.6192	0.6980	79.9870	0.0001	0.0001	1.0000	144.0000	-0.6421	-0.6274	-0.5931	-0.5502	0.5385	0.8447	0.5513	0.8483	0.5650	0.8568	0.5314	0.8399
21250	0.7679	0.5961	77.9466	0.0050	0.4723	0.9997	144.0000	0.7251	0.7148	0.6214	0.7011	79.9870	0.0001	0.0001	1.0000	144.0000	-0.6608	-0.6390	-0.5993	-0.5527	0.5371	0.8458	0.5479	0.8483	0.5608	0.8565	0.5308	0.8395
21675	0.7685	0.5954	77.9466	0.0050	0.4659	0.9997	144.0000	0.7247	0.7142	0.6205	0.7017	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6675	-0.6305	-0.5856	-0.5704	0.5294	0.8418	0.5421	0.8451	0.5542	0.8539	0.5078	0.8352
22100	0.7656	0.5979	77.9466	0.0050	0.4693	0.9997	144.0000	0.7265	0.7168	0.6226	0.7035	79.9870	0.0001	0.0001	1.0000	144.0000	-0.6657	-0.6300	-0.5889	-0.5444	0.5347	0.8451	0.5443	0.8481	0.5584	0.8563	0.5176	0.8393
22525	0.7673	0.6006	77.9466	0.0050	0.4750	0.9997	144.0000	0.7241	0.7135	0.6199	0.7009	79.9870	0.0001	0.0001	1.0000	144.0000	-0.6543	-0.6330	-0.5926	-0.5623	0.5387	0.8457	0.5496	0.8489	0.5615	0.8570	0.5261	0.8393
22950	0.7679	0.6002	77.9466	0.0050	0.4744	0.9997	144.0000	0.7223	0.7110	0.6177	0.6980	79.9870	0.0001	0.0001	1.0000	144.0000	-0.6601	-0.6282	-0.5855	-0.5596	0.5375	0.8446	0.5452	0.8471	0.5581	0.8559	0.5250	0.8378
