batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
6375	0.7224	0.5852	77.9479	0.0047	0.4149	1.0000	144.0000	0.7274	0.7242	0.6563	0.7149	79.9884	0.0001	0.0001	1.0000	144.0000	-0.7950	-0.8316	-0.7413	-0.7155	0.5352	0.8121	0.5778	0.8294	0.5919	0.8455	0.4989	0.8103
6800	0.6628	0.5516	77.9483	0.0043	0.3871	1.0000	144.0000	0.6261	0.6258	0.5593	0.6155	79.9879	0.0001	0.0001	1.0000	144.0000	-0.7987	-0.8435	-0.7221	-0.7383	0.4063	0.7472	0.4304	0.7647	0.4369	0.7777	0.4086	0.7461
7225	0.7491	0.5872	77.9473	0.0049	0.4236	1.0000	144.0000	0.7502	0.7489	0.6652	0.7351	79.9880	0.0001	0.0001	1.0000	144.0000	-0.7613	-0.7886	-0.6927	-0.6975	0.5337	0.8338	0.5681	0.8468	0.5815	0.8563	0.5293	0.8327
7650	0.7602	0.6251	77.9470	0.0050	0.4238	0.9997	144.0000	0.7618	0.7622	0.6613	0.7478	79.9878	0.0001	0.0001	1.0000	144.0000	-0.7815	-0.8077	-0.6969	-0.7286	0.5536	0.8417	0.5762	0.8548	0.5738	0.8641	0.5346	0.8390
8075	0.7631	0.6109	77.9472	0.0050	0.4330	1.0000	144.0000	0.7773	0.7769	0.6846	0.7599	79.9879	0.0001	0.0001	1.0000	144.0000	-0.7919	-0.8285	-0.7437	-0.7211	0.5413	0.8330	0.5727	0.8478	0.5920	0.8619	0.5227	0.8329
8500	0.6469	0.5509	77.9482	0.0042	0.3835	1.0000	144.0000	0.6108	0.6116	0.5392	0.6087	79.9879	0.0001	0.0001	1.0000	144.0000	-0.7734	-0.8496	-0.7679	-0.7233	0.4388	0.7365	0.4659	0.7517	0.4581	0.7594	0.4274	0.7397
8925	0.7466	0.5834	77.9472	0.0049	0.4359	1.0000	144.0000	0.7587	0.7595	0.6761	0.7468	79.9872	0.0001	0.0001	1.0000	144.0000	-0.8218	-0.8405	-0.7432	-0.7692	0.4735	0.7865	0.4981	0.8005	0.5230	0.8219	0.4674	0.7860
9350	0.7778	0.6129	77.9468	0.0051	0.4471	1.0000	144.0000	0.7848	0.7838	0.6812	0.7682	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7707	-0.7784	-0.6776	-0.7100	0.5292	0.8375	0.5501	0.8480	0.5689	0.8630	0.5251	0.8353
9775	0.7690	0.6271	77.9470	0.0050	0.4496	0.9997	144.0000	0.7785	0.7837	0.6778	0.7673	79.9876	0.0001	0.0001	1.0000	144.0000	-0.7707	-0.8069	-0.7105	-0.7270	0.5432	0.8329	0.5608	0.8433	0.5230	0.8396	0.5274	0.8321
10200	0.7625	0.6077	77.9469	0.0050	0.4529	0.9997	144.0000	0.7656	0.7684	0.6737	0.7570	79.9876	0.0001	0.0001	1.0000	144.0000	-0.7574	-0.7806	-0.6756	-0.6984	0.5253	0.8358	0.5522	0.8471	0.5665	0.8581	0.5176	0.8341
10625	0.7463	0.6007	77.9469	0.0049	0.4481	1.0000	144.0000	0.7064	0.7087	0.6101	0.7001	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7594	-0.7823	-0.7026	-0.7049	0.5194	0.8203	0.5436	0.8305	0.5347	0.8365	0.5232	0.8195
11050	0.7588	0.6208	77.9469	0.0049	0.4517	1.0000	144.0000	0.7562	0.7578	0.6659	0.7467	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7503	-0.7661	-0.6879	-0.6888	0.4873	0.8140	0.5176	0.8244	0.5154	0.8323	0.4890	0.8132
11475	0.7830	0.6207	77.9466	0.0051	0.4634	1.0000	144.0000	0.7822	0.7801	0.6668	0.7667	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7999	-0.8190	-0.7231	-0.7438	0.5554	0.8488	0.5721	0.8571	0.5768	0.8647	0.5515	0.8465
11900	0.7812	0.6212	77.9466	0.0051	0.4623	0.9997	144.0000	0.7724	0.7723	0.6649	0.7600	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7690	-0.7782	-0.7066	-0.7048	0.5409	0.8371	0.5652	0.8462	0.5839	0.8585	0.5468	0.8376
12325	0.7662	0.6141	77.9467	0.0050	0.4634	1.0000	144.0000	0.7662	0.7662	0.6718	0.7509	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7819	-0.7821	-0.7115	-0.7266	0.5195	0.8312	0.5467	0.8398	0.5498	0.8476	0.5114	0.8286
12750	0.7858	0.6207	77.9465	0.0051	0.4724	0.9997	144.0000	0.7761	0.7741	0.6539	0.7581	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7705	-0.7747	-0.6988	-0.7083	0.5488	0.8488	0.5692	0.8566	0.5833	0.8690	0.5542	0.8476
13175	0.7824	0.6212	77.9466	0.0051	0.4773	1.0000	144.0000	0.7772	0.7732	0.6495	0.7562	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7799	-0.7802	-0.7204	-0.7133	0.5497	0.8431	0.5743	0.8525	0.5900	0.8673	0.5502	0.8410
13600	0.7812	0.6218	77.9465	0.0051	0.4699	1.0000	144.0000	0.7723	0.7692	0.6542	0.7544	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7677	-0.7659	-0.7061	-0.7060	0.5451	0.8440	0.5791	0.8541	0.5922	0.8661	0.5343	0.8405
14025	0.7852	0.6317	77.9465	0.0051	0.4789	1.0000	144.0000	0.7688	0.7650	0.6474	0.7517	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7493	-0.7431	-0.6894	-0.6912	0.5577	0.8452	0.5767	0.8524	0.5923	0.8672	0.5474	0.8417
14450	0.7835	0.6281	77.9465	0.0051	0.4768	1.0000	144.0000	0.7646	0.7592	0.6413	0.7454	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7382	-0.7295	-0.6857	-0.6687	0.5564	0.8490	0.5820	0.8557	0.6044	0.8699	0.5429	0.8445
14875	0.7895	0.6259	77.9465	0.0051	0.4840	1.0000	144.0000	0.7639	0.7584	0.6426	0.7428	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7321	-0.7198	-0.6804	-0.6538	0.5712	0.8522	0.5862	0.8582	0.6005	0.8705	0.5639	0.8490
15300	0.7844	0.6267	77.9465	0.0051	0.4834	1.0000	144.0000	0.7620	0.7535	0.6325	0.7412	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7326	-0.7132	-0.6685	-0.6466	0.5673	0.8533	0.5831	0.8598	0.6003	0.8727	0.5552	0.8495
15725	0.7821	0.6130	77.9465	0.0051	0.4754	1.0000	144.0000	0.7578	0.7495	0.6300	0.7370	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7247	-0.7045	-0.6704	-0.6331	0.5753	0.8533	0.5949	0.8589	0.6083	0.8733	0.5693	0.8495
16150	0.7869	0.6259	77.9465	0.0051	0.4888	0.9997	144.0000	0.7599	0.7519	0.6327	0.7383	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7318	-0.7206	-0.6874	-0.6542	0.5643	0.8519	0.5855	0.8582	0.6010	0.8713	0.5619	0.8484
16575	0.7798	0.6189	77.9466	0.0051	0.4848	1.0000	144.0000	0.7578	0.7525	0.6452	0.7387	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7346	-0.7186	-0.6764	-0.6500	0.5450	0.8433	0.5693	0.8501	0.5837	0.8627	0.5415	0.8412
17000	0.7835	0.6193	77.9465	0.0051	0.4845	1.0000	144.0000	0.7538	0.7464	0.6322	0.7339	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7217	-0.7083	-0.6705	-0.6195	0.5734	0.8576	0.5980	0.8637	0.6156	0.8753	0.5728	0.8549
17425	0.7830	0.6226	77.9466	0.0051	0.4865	1.0000	144.0000	0.7547	0.7454	0.6372	0.7325	79.9872	0.0001	0.0001	1.0000	144.0000	-0.6970	-0.6862	-0.6511	-0.6076	0.5471	0.8458	0.5741	0.8518	0.5986	0.8665	0.5352	0.8403
17850	0.7855	0.6142	77.9466	0.0051	0.4899	1.0000	144.0000	0.7508	0.7401	0.6258	0.7283	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7286	-0.7130	-0.6749	-0.6415	0.5604	0.8522	0.5883	0.8583	0.6068	0.8717	0.5569	0.8485
18275	0.7869	0.6192	77.9465	0.0051	0.4982	1.0000	144.0000	0.7521	0.7425	0.6268	0.7305	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7282	-0.7172	-0.6754	-0.6464	0.5688	0.8544	0.5890	0.8603	0.6027	0.8722	0.5638	0.8510
18700	0.7841	0.6194	77.9465	0.0051	0.4894	0.9997	144.0000	0.7517	0.7429	0.6336	0.7304	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7355	-0.7220	-0.6821	-0.6513	0.5592	0.8508	0.5819	0.8566	0.5988	0.8689	0.5564	0.8458
19125	0.7855	0.6281	77.9465	0.0051	0.4935	1.0000	144.0000	0.7504	0.7402	0.6261	0.7282	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7147	-0.7063	-0.6660	-0.6318	0.5717	0.8530	0.5879	0.8580	0.6045	0.8707	0.5783	0.8489
19550	0.7855	0.6112	77.9465	0.0051	0.4898	1.0000	144.0000	0.7501	0.7396	0.6273	0.7270	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7126	-0.6988	-0.6681	-0.6224	0.5762	0.8566	0.5931	0.8610	0.6087	0.8733	0.5686	0.8515
19975	0.7881	0.6159	77.9465	0.0051	0.4993	1.0000	144.0000	0.7499	0.7389	0.6241	0.7267	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7158	-0.7038	-0.6676	-0.6295	0.5731	0.8548	0.5891	0.8599	0.6068	0.8719	0.5849	0.8515
20400	0.7847	0.6108	77.9465	0.0051	0.4895	1.0000	144.0000	0.7473	0.7373	0.6268	0.7259	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7133	-0.6946	-0.6622	-0.6133	0.5726	0.8552	0.5934	0.8608	0.6102	0.8736	0.5700	0.8520
20825	0.7852	0.6106	77.9465	0.0051	0.4938	0.9997	144.0000	0.7441	0.7338	0.6233	0.7215	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7208	-0.7054	-0.6685	-0.6353	0.5760	0.8521	0.5909	0.8567	0.6045	0.8701	0.5634	0.8468
21250	0.7838	0.6179	77.9465	0.0051	0.4940	1.0000	144.0000	0.7465	0.7363	0.6258	0.7234	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7126	-0.6986	-0.6595	-0.6221	0.5723	0.8548	0.5963	0.8606	0.6118	0.8730	0.5684	0.8512
21675	0.7849	0.6200	77.9465	0.0051	0.4885	1.0000	144.0000	0.7456	0.7355	0.6255	0.7238	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7153	-0.6994	-0.6624	-0.6324	0.5738	0.8561	0.5967	0.8620	0.6122	0.8744	0.5621	0.8521
22100	0.7858	0.6191	77.9465	0.0051	0.4892	1.0000	144.0000	0.7468	0.7360	0.6242	0.7255	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7107	-0.6971	-0.6664	-0.6155	0.5705	0.8568	0.5943	0.8618	0.6108	0.8744	0.5665	0.8519
22525	0.7852	0.6193	77.9465	0.0051	0.4943	1.0000	144.0000	0.7462	0.7358	0.6251	0.7230	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7281	-0.7056	-0.6689	-0.6351	0.5666	0.8534	0.5920	0.8594	0.6095	0.8732	0.5690	0.8501
22950	0.7866	0.6154	77.9465	0.0051	0.4934	1.0000	144.0000	0.7480	0.7374	0.6272	0.7251	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7147	-0.7007	-0.6695	-0.6292	0.5747	0.8545	0.5915	0.8596	0.6081	0.8726	0.5649	0.8507
