batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
5525	0.7182	0.5729	77.9478	0.0047	0.3774	1.0000	144.0000	0.7271	0.7258	0.6426	0.7103	79.9880	0.0001	0.0001	1.0000	144.0000	-0.7835	-0.8365	-0.7407	-0.7266	0.4892	0.7943	0.5253	0.8119	0.5312	0.8242	0.4761	0.7931
5950	0.7310	0.5893	77.9478	0.0048	0.3933	0.9997	144.0000	0.7548	0.7478	0.6513	0.7366	79.9886	0.0001	0.0001	1.0000	144.0000	-0.8244	-0.8955	-0.7666	-0.7336	0.5158	0.8212	0.5564	0.8413	0.5745	0.8559	0.4936	0.8173
6375	0.7463	0.5910	77.9474	0.0049	0.4172	0.9997	144.0000	0.7480	0.7460	0.6509	0.7350	79.9883	0.0001	0.0001	1.0000	144.0000	-0.8179	-0.8607	-0.7439	-0.7208	0.5459	0.8387	0.5726	0.8542	0.5783	0.8649	0.5416	0.8388
6800	0.7026	0.5643	77.9479	0.0046	0.3889	0.9997	144.0000	0.7383	0.7365	0.6550	0.7189	79.9882	0.0001	0.0001	1.0000	144.0000	-0.8371	-0.8822	-0.7473	-0.7636	0.4667	0.8004	0.5064	0.8208	0.5352	0.8388	0.4478	0.7956
7225	0.7585	0.6024	77.9472	0.0049	0.4246	0.9997	144.0000	0.7910	0.7899	0.6958	0.7701	79.9881	0.0001	0.0001	1.0000	144.0000	-0.8361	-0.8767	-0.7449	-0.7543	0.5508	0.8372	0.5823	0.8504	0.5898	0.8614	0.5189	0.8342
7650	0.7213	0.5867	77.9475	0.0047	0.3870	0.9997	144.0000	0.7563	0.7531	0.6730	0.7425	79.9877	0.0001	0.0001	1.0000	144.0000	-0.8379	-0.8709	-0.7237	-0.7714	0.4530	0.7974	0.4709	0.8145	0.4765	0.8253	0.4491	0.7969
8075	0.7602	0.6022	77.9469	0.0049	0.4144	0.9991	144.0000	0.7957	0.7942	0.6889	0.7806	79.9875	0.0001	0.0001	1.0000	144.0000	-0.7998	-0.8240	-0.7204	-0.7475	0.5386	0.8292	0.5591	0.8408	0.5495	0.8460	0.5213	0.8295
8500	0.7534	0.6077	77.9472	0.0049	0.4231	0.9994	144.0000	0.7741	0.7721	0.6737	0.7602	79.9877	0.0001	0.0001	1.0000	144.0000	-0.8041	-0.8349	-0.7399	-0.7397	0.5151	0.8247	0.5279	0.8323	0.4825	0.8202	0.5087	0.8244
8925	0.7341	0.5970	77.9474	0.0048	0.4313	1.0000	144.0000	0.7465	0.7419	0.6489	0.7377	79.9881	0.0001	0.0001	1.0000	144.0000	-0.7929	-0.8283	-0.7197	-0.7038	0.5090	0.8200	0.5265	0.8318	0.5251	0.8384	0.5237	0.8239
9350	0.7347	0.5946	77.9472	0.0048	0.4142	0.9997	144.0000	0.7378	0.7357	0.6460	0.7268	79.9874	0.0001	0.0001	1.0000	144.0000	-0.8118	-0.8232	-0.7129	-0.7579	0.4844	0.8055	0.5017	0.8161	0.4884	0.8201	0.4712	0.8032
9775	0.7486	0.5999	77.9469	0.0049	0.4266	0.9997	144.0000	0.7689	0.7679	0.6749	0.7569	79.9876	0.0001	0.0001	1.0000	144.0000	-0.8090	-0.8154	-0.7047	-0.7421	0.5352	0.8442	0.5594	0.8565	0.5551	0.8597	0.5273	0.8420
10200	0.7142	0.5866	77.9478	0.0046	0.4359	0.9989	144.0000	0.6869	0.6804	0.6063	0.6757	79.9880	0.0001	0.0001	1.0000	144.0000	-0.7713	-0.7863	-0.6737	-0.7138	0.4671	0.8005	0.4929	0.8122	0.4707	0.8057	0.4606	0.7989
10625	0.6790	0.5508	77.9476	0.0044	0.4060	0.9991	144.0000	0.6636	0.6647	0.6012	0.6519	79.9871	0.0001	0.0001	1.0000	144.0000	-0.8404	-0.8399	-0.7436	-0.7875	0.4138	0.7468	0.4318	0.7602	0.4230	0.7636	0.4131	0.7455
11050	0.7733	0.6233	77.9468	0.0050	0.4702	0.9997	144.0000	0.7676	0.7599	0.6578	0.7501	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7972	-0.8021	-0.6950	-0.7203	0.5337	0.8424	0.5498	0.8502	0.5577	0.8573	0.5267	0.8420
11475	0.7855	0.6232	77.9465	0.0051	0.4709	0.9997	144.0000	0.7813	0.7732	0.6298	0.7607	79.9869	0.0001	0.0001	1.0000	144.0000	-0.8040	-0.8032	-0.7082	-0.7312	0.5301	0.8466	0.5441	0.8525	0.5509	0.8592	0.5399	0.8467
11900	0.7722	0.6034	77.9466	0.0050	0.4742	0.9997	144.0000	0.7662	0.7588	0.6301	0.7479	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7818	-0.7888	-0.7033	-0.7099	0.5391	0.8403	0.5502	0.8469	0.5410	0.8531	0.5432	0.8390
12325	0.7841	0.6091	77.9466	0.0051	0.4700	0.9997	144.0000	0.7917	0.7829	0.6569	0.7717	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7852	-0.7883	-0.7089	-0.7093	0.5624	0.8538	0.5670	0.8594	0.5587	0.8657	0.5627	0.8524
12750	0.7767	0.6134	77.9467	0.0051	0.4831	0.9997	144.0000	0.7684	0.7596	0.6416	0.7453	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7902	-0.7908	-0.6847	-0.7213	0.5432	0.8393	0.5405	0.8443	0.5078	0.8458	0.5311	0.8344
13175	0.7790	0.6177	77.9466	0.0051	0.4799	0.9997	144.0000	0.7592	0.7482	0.6349	0.7365	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7763	-0.7639	-0.6899	-0.7031	0.5400	0.8426	0.5663	0.8505	0.5752	0.8595	0.5276	0.8409
13600	0.7869	0.6141	77.9465	0.0051	0.4764	0.9997	144.0000	0.7765	0.7648	0.6410	0.7515	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7652	-0.7531	-0.6875	-0.6899	0.5395	0.8479	0.5639	0.8551	0.5610	0.8602	0.5325	0.8463
14025	0.7810	0.6141	77.9466	0.0051	0.4610	0.9994	144.0000	0.7662	0.7567	0.6424	0.7402	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7284	-0.7210	-0.6613	-0.6521	0.5719	0.8577	0.5852	0.8624	0.5797	0.8683	0.5656	0.8563
14450	0.7821	0.6073	77.9466	0.0051	0.4805	0.9997	144.0000	0.7639	0.7516	0.6347	0.7406	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7546	-0.7433	-0.6754	-0.6854	0.5349	0.8504	0.5511	0.8555	0.5519	0.8601	0.5415	0.8487
14875	0.7744	0.6148	77.9466	0.0050	0.4744	0.9997	144.0000	0.7577	0.7467	0.6320	0.7366	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7486	-0.7490	-0.7014	-0.6839	0.5586	0.8469	0.5715	0.8520	0.5748	0.8603	0.5581	0.8463
15300	0.7827	0.6109	77.9466	0.0051	0.4763	0.9997	144.0000	0.7597	0.7472	0.6267	0.7373	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7500	-0.7348	-0.6854	-0.6752	0.5610	0.8528	0.5730	0.8588	0.5735	0.8652	0.5531	0.8502
15725	0.7812	0.6111	77.9465	0.0051	0.4824	0.9997	144.0000	0.7483	0.7349	0.6159	0.7261	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7269	-0.7092	-0.6646	-0.6594	0.5597	0.8521	0.5787	0.8573	0.5802	0.8643	0.5586	0.8497
16150	0.7827	0.6126	77.9466	0.0051	0.4871	0.9997	144.0000	0.7516	0.7376	0.6199	0.7283	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7236	-0.7009	-0.6531	-0.6553	0.5517	0.8501	0.5604	0.8541	0.5666	0.8610	0.5419	0.8473
16575	0.7824	0.6166	77.9466	0.0051	0.4919	0.9997	144.0000	0.7429	0.7290	0.6138	0.7198	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7302	-0.7090	-0.6634	-0.6596	0.5650	0.8531	0.5700	0.8577	0.5655	0.8623	0.5580	0.8503
17000	0.7830	0.6123	77.9466	0.0051	0.4864	0.9997	144.0000	0.7461	0.7325	0.6223	0.7231	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7152	-0.7054	-0.6599	-0.6486	0.5455	0.8481	0.5549	0.8532	0.5568	0.8589	0.5447	0.8471
17425	0.7824	0.6112	77.9466	0.0051	0.4814	0.9997	144.0000	0.7472	0.7324	0.6216	0.7235	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7267	-0.7037	-0.6543	-0.6494	0.5582	0.8522	0.5675	0.8580	0.5687	0.8638	0.5395	0.8497
17850	0.7810	0.6097	77.9466	0.0051	0.4797	0.9997	144.0000	0.7476	0.7334	0.6221	0.7241	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7129	-0.6923	-0.6474	-0.6339	0.5653	0.8533	0.5765	0.8581	0.5707	0.8639	0.5670	0.8514
18275	0.7838	0.6118	77.9466	0.0051	0.4898	0.9994	144.0000	0.7506	0.7351	0.6246	0.7253	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7257	-0.7122	-0.6686	-0.6558	0.5635	0.8511	0.5678	0.8560	0.5670	0.8612	0.5521	0.8482
18700	0.7838	0.6115	77.9466	0.0051	0.4875	0.9994	144.0000	0.7436	0.7290	0.6199	0.7203	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7194	-0.7000	-0.6594	-0.6420	0.5675	0.8543	0.5738	0.8591	0.5710	0.8645	0.5554	0.8515
19125	0.7818	0.6116	77.9466	0.0051	0.4840	0.9997	144.0000	0.7437	0.7292	0.6216	0.7218	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7144	-0.6981	-0.6550	-0.6403	0.5564	0.8522	0.5654	0.8566	0.5649	0.8618	0.5587	0.8507
19550	0.7812	0.6149	77.9466	0.0051	0.4862	0.9997	144.0000	0.7435	0.7282	0.6220	0.7222	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7151	-0.7007	-0.6630	-0.6379	0.5715	0.8534	0.5771	0.8584	0.5771	0.8649	0.5574	0.8516
19975	0.7764	0.6073	77.9466	0.0051	0.4832	0.9997	144.0000	0.7401	0.7250	0.6222	0.7171	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7095	-0.7007	-0.6627	-0.6308	0.5625	0.8544	0.5741	0.8591	0.5751	0.8654	0.5594	0.8526
20400	0.7807	0.6106	77.9466	0.0051	0.4904	0.9997	144.0000	0.7421	0.7263	0.6178	0.7193	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7053	-0.6858	-0.6491	-0.6317	0.5775	0.8552	0.5795	0.8591	0.5779	0.8650	0.5824	0.8535
20825	0.7795	0.6093	77.9466	0.0051	0.4843	0.9997	144.0000	0.7400	0.7248	0.6167	0.7163	79.9872	0.0001	0.0001	1.0000	144.0000	-0.6968	-0.6784	-0.6413	-0.6175	0.5719	0.8560	0.5804	0.8603	0.5826	0.8664	0.5649	0.8532
21250	0.7812	0.6103	77.9466	0.0051	0.4871	0.9997	144.0000	0.7371	0.7211	0.6138	0.7130	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7054	-0.6867	-0.6474	-0.6332	0.5581	0.8565	0.5686	0.8601	0.5667	0.8647	0.5545	0.8544
21675	0.7787	0.6142	77.9466	0.0051	0.4877	0.9997	144.0000	0.7362	0.7215	0.6159	0.7131	79.9872	0.0001	0.0001	1.0000	144.0000	-0.6990	-0.6832	-0.6443	-0.6215	0.5610	0.8539	0.5690	0.8583	0.5708	0.8642	0.5588	0.8528
22100	0.7810	0.6138	77.9466	0.0051	0.4893	0.9997	144.0000	0.7392	0.7239	0.6185	0.7155	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7088	-0.6906	-0.6510	-0.6271	0.5740	0.8546	0.5744	0.8590	0.5729	0.8645	0.5581	0.8519
22525	0.7812	0.6102	77.9466	0.0051	0.4895	0.9997	144.0000	0.7411	0.7263	0.6193	0.7175	79.9872	0.0001	0.0001	1.0000	144.0000	-0.6994	-0.6843	-0.6443	-0.6221	0.5764	0.8552	0.5780	0.8589	0.5738	0.8648	0.5698	0.8525
22950	0.7801	0.6103	77.9466	0.0051	0.4939	0.9997	144.0000	0.7404	0.7251	0.6172	0.7172	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7068	-0.6911	-0.6488	-0.6249	0.5700	0.8550	0.5739	0.8590	0.5717	0.8646	0.5611	0.8528
