batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0000	0.0000	77.9564	0.0000	0.0011	0.9659	144.0000	0.0332	0.0237	-0.0063	0.0563	0.1473	0.0046	79.9933	0.0000	0.0000	1.0000	144.0000	-0.0119	0.0095	0.2014	0.0271	0.1662	-0.0064	0.2355	0.4898	0.2197	0.4989	0.2334	0.5062	0.2271	0.5195	0.2267	0.5053	0.2293	0.5264
850	0.0045	0.0009	77.9564	0.0001	0.0052	0.9665	144.0000	0.0144	0.0123	-0.0694	-0.0080	-0.1133	-0.0032	79.9933	0.0000	0.0000	1.0000	144.0000	0.0087	0.0100	0.1142	0.0191	0.0693	0.0656	0.2246	0.5273	0.2177	0.4894	0.2054	0.4664	0.2055	0.4650	0.1938	0.4717	0.2356	0.5338
1275	0.0068	0.0002	77.9564	0.0001	0.0089	0.9688	144.0000	-0.0248	-0.0187	-0.0187	0.0078	0.0146	0.0696	79.9933	0.0000	0.0000	1.0000	144.0000	-0.0006	-0.0032	0.0262	-0.0325	0.0058	-0.0786	0.2043	0.4889	0.2104	0.4721	0.1654	0.3596	0.1990	0.4608	0.3076	0.6242	0.2436	0.5468
1700	0.0085	0.0009	77.9564	0.0001	0.0074	0.9619	144.0000	-0.0073	0.0209	-0.0018	-0.0047	-0.0871	-0.0632	79.9933	0.0000	0.0000	1.0000	144.0000	-0.0306	-0.0423	-0.0340	-0.0128	0.0974	-0.0380	0.2459	0.5165	0.2043	0.4549	0.2339	0.5306	0.1866	0.4196	0.2390	0.5307	0.2480	0.5556
2125	0.0131	0.0043	77.9564	0.0001	0.0105	0.9773	144.0000	-0.0313	0.0092	0.0112	0.0241	-0.0209	-0.0103	79.9933	0.0000	0.0000	0.9839	144.0000	0.0077	0.0190	-0.0213	-0.0457	0.0633	0.0213	0.2244	0.4969	0.2362	0.5426	0.1783	0.4192	0.2062	0.4615	0.2728	0.5855	0.2695	0.5974
2550	0.0190	0.0051	77.9564	0.0001	0.0071	0.9869	144.0000	0.0294	0.0909	0.0059	-0.0253	0.0044	-0.0329	79.9933	0.0000	0.0000	0.9990	144.0000	0.0115	0.0032	0.0494	-0.0628	-0.0015	0.0062	0.1764	0.4105	0.2140	0.4852	0.1698	0.3589	0.2146	0.4860	0.2794	0.5905	0.2327	0.5351
2975	0.0216	0.0103	77.9564	0.0002	0.0107	0.9832	144.0000	0.0279	0.0242	0.0099	-0.0367	0.0239	-0.0267	79.9933	0.0000	0.0000	0.9516	144.0000	0.0075	0.0338	-0.0654	-0.0096	0.0938	-0.1308	0.2211	0.4839	0.2338	0.5276	0.1815	0.4098	0.1939	0.4349	0.1976	0.4692	0.2503	0.5510
3400	0.0094	0.0029	77.9564	0.0001	0.0099	0.9844	144.0000	-0.0801	0.0023	0.0011	-0.0529	-0.0112	-0.0520	79.9933	0.0000	0.0000	0.9748	144.0000	0.0054	-0.1093	-0.0774	-0.0069	0.0810	-0.0547	0.2032	0.4868	0.2102	0.4793	0.2415	0.5403	0.2111	0.4523	0.1773	0.3987	0.2706	0.5548
3825	0.0156	0.0068	77.9564	0.0001	0.0136	0.9778	144.0000	0.0279	-0.0104	-0.0161	0.0362	-0.0076	0.0132	79.9933	0.0000	0.0000	0.9960	144.0000	0.0355	0.0666	0.0008	0.0143	0.1347	0.0867	0.2027	0.4563	0.1960	0.4372	0.1915	0.4348	0.2151	0.4739	0.1955	0.4638	0.1899	0.4402
4250	0.0068	0.0040	77.9564	0.0001	0.0074	0.9881	144.0000	-0.0318	0.0077	-0.0271	0.0481	-0.0020	-0.0129	79.9933	0.0000	0.0001	0.9778	144.0000	0.0766	0.0546	-0.0337	-0.0737	-0.0414	0.0646	0.2212	0.4803	0.1914	0.4329	0.1964	0.4633	0.1820	0.4019	0.1998	0.4785	0.2127	0.4905
