batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0085	0.0002	77.9564	0.0001	0.0026	0.9574	144.0000	0.1052	0.0127	0.0014	-0.0116	-0.0047	0.0084	79.9933	0.0000	0.0000	1.0000	144.0000	0.0262	0.0970	0.0456	0.1918	-0.1820	0.0412	0.2172	0.4937	0.2208	0.4942	0.2288	0.5465	0.1989	0.4524	0.2047	0.5003	0.2324	0.5261
850	0.0207	0.0029	77.9564	0.0001	0.0078	0.9733	144.0000	-0.0045	0.0354	0.0242	0.0348	0.0153	-0.0212	79.9933	0.0000	0.0000	1.0000	144.0000	0.0324	0.0117	0.2329	-0.0425	-0.1691	-0.0536	0.2274	0.5030	0.2073	0.4571	0.1950	0.4734	0.2149	0.4953	0.3050	0.5711	0.2148	0.4872
1275	0.0159	0.0036	77.9564	0.0002	0.0102	0.9665	144.0000	0.0077	0.0549	-0.1286	-0.0103	-0.0593	-0.0100	79.9933	0.0000	0.0000	1.0000	144.0000	-0.0222	0.0457	-0.1490	0.0268	0.0529	-0.0195	0.2515	0.5531	0.2359	0.5432	0.3051	0.6060	0.2072	0.4685	0.2227	0.5106	0.2324	0.5337
1700	0.0148	0.0042	77.9564	0.0002	0.0100	0.9753	144.0000	-0.0278	0.0063	0.0193	-0.0109	-0.0612	-0.0141	79.9933	0.0000	0.0000	1.0000	144.0000	-0.0237	0.0480	-0.0252	-0.0927	0.0238	-0.0461	0.2225	0.5079	0.2124	0.4806	0.2705	0.5821	0.1776	0.4017	0.2988	0.6213	0.2253	0.5160
2125	0.0142	0.0019	77.9564	0.0002	0.0106	0.9835	144.0000	0.0034	-0.0169	-0.0237	-0.0100	-0.0292	0.0333	79.9933	0.0000	0.0000	1.0000	144.0000	0.0219	0.0162	-0.0465	-0.0014	-0.0274	0.0251	0.2465	0.5430	0.2243	0.5099	0.1887	0.4423	0.1882	0.4200	0.2796	0.5839	0.2403	0.5448
2550	0.0122	0.0049	77.9564	0.0002	0.0125	0.9830	144.0000	-0.0063	0.0937	-0.0148	-0.0206	-0.0499	-0.0257	79.9933	0.0000	0.0000	1.0000	144.0000	-0.0097	-0.0600	-0.0327	0.0560	0.0623	-0.0079	0.1904	0.4375	0.2304	0.5215	0.2246	0.5247	0.1876	0.4168	0.3457	0.6780	0.2375	0.5312
2975	0.0170	0.0032	77.9564	0.0002	0.0084	0.9946	144.0000	-0.0369	0.0194	0.0585	-0.0485	-0.0041	-0.0043	79.9933	0.0000	0.0000	0.9980	144.0000	-0.0206	-0.0073	-0.0031	0.0909	-0.0120	0.0467	0.2416	0.5723	0.2183	0.4992	0.2264	0.4948	0.1867	0.3991	0.3056	0.6051	0.2378	0.5309
3400	0.0037	0.0014	77.9564	0.0001	0.0109	0.9838	144.0000	0.0061	0.0158	-0.0267	0.0122	-0.0126	-0.0622	79.9933	0.0000	0.0001	0.9909	144.0000	-0.0524	0.0905	0.0543	0.0185	-0.0139	-0.0045	0.2235	0.4765	0.2200	0.4999	0.2512	0.5155	0.2360	0.5247	0.2446	0.5482	0.2672	0.5527
3825	0.0153	0.0069	77.9564	0.0002	0.0173	0.9835	144.0000	0.0105	-0.0071	0.0052	0.0117	-0.0408	-0.0640	79.9933	0.0000	0.0000	0.9819	144.0000	-0.0252	0.0292	0.0378	0.0234	-0.0279	-0.0266	0.2047	0.4793	0.2264	0.4959	0.2947	0.5780	0.2041	0.4696	0.2894	0.5931	0.2837	0.5966
4250	0.0099	0.0038	77.9564	0.0002	0.0150	0.9889	144.0000	-0.0630	0.0701	-0.0075	0.0139	-0.0876	-0.0526	79.9933	0.0000	0.0000	0.9768	144.0000	0.0470	0.0126	0.0196	0.0308	0.0093	-0.0327	0.2351	0.5057	0.2341	0.5335	0.2305	0.4829	0.2304	0.5049	0.2827	0.5903	0.2718	0.5873
