batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
14025	0.8173	0.6522	77.1045	0.0007	0.0887	0.8707	3.9676	0.7037	0.7151	0.7146	0.6884	0.7592	0.7428	79.6284	0.0022	0.0025	0.0000	18.7167	-0.6461	-0.7126	-0.7158	-0.5751	-0.1498	-0.5791	0.6890	0.9062	0.7137	0.9146	0.7174	0.9211	0.6689	0.9036	0.5734	0.8806	0.7050	0.9178
14450	0.8148	0.6603	77.1086	0.0007	0.0916	0.8693	4.1054	0.6981	0.7092	0.7106	0.6830	0.7597	0.7423	79.6381	0.0022	0.0024	0.0000	19.8538	-0.6433	-0.7037	-0.6980	-0.5682	-0.1590	-0.5843	0.6895	0.9050	0.7170	0.9145	0.7263	0.9222	0.6585	0.9017	0.5784	0.8798	0.7126	0.9174
14875	0.8153	0.6536	77.1051	0.0007	0.0890	0.8705	4.0707	0.6943	0.7057	0.7037	0.6804	0.7550	0.7347	79.6370	0.0022	0.0024	0.0000	19.5665	-0.6275	-0.6977	-0.6994	-0.5518	-0.1285	-0.5634	0.6900	0.9061	0.7160	0.9151	0.7238	0.9223	0.6567	0.9026	0.5792	0.8831	0.7126	0.9188
15300	0.8179	0.6538	77.1032	0.0007	0.0892	0.8699	4.1401	0.6963	0.7067	0.7008	0.6817	0.7495	0.7272	79.6338	0.0022	0.0024	0.0000	19.6169	-0.6356	-0.7012	-0.6985	-0.5572	-0.1429	-0.5592	0.6908	0.9074	0.7131	0.9151	0.7166	0.9210	0.6771	0.9046	0.5943	0.8858	0.7128	0.9189
15725	0.8159	0.6576	77.1040	0.0007	0.0884	0.8705	4.1003	0.6919	0.7025	0.7022	0.6774	0.7507	0.7274	79.6333	0.0022	0.0024	0.0000	19.9264	-0.6314	-0.6958	-0.6972	-0.5545	-0.1330	-0.5654	0.6871	0.9067	0.7105	0.9152	0.7165	0.9213	0.6733	0.9042	0.5772	0.8822	0.7070	0.9179
16150	0.8179	0.6498	77.1073	0.0007	0.0923	0.8705	4.1764	0.6894	0.7000	0.7014	0.6751	0.7464	0.7263	79.6375	0.0022	0.0024	0.0000	19.7601	-0.6245	-0.6880	-0.6880	-0.5554	-0.1430	-0.5577	0.6931	0.9076	0.7142	0.9160	0.7182	0.9219	0.6709	0.9041	0.5798	0.8822	0.7118	0.9178
16575	0.8185	0.6553	77.1051	0.0007	0.0876	0.8705	4.1673	0.6884	0.6980	0.6975	0.6740	0.7427	0.7206	79.6360	0.0022	0.0024	0.0000	20.0534	-0.6277	-0.6905	-0.6918	-0.5461	-0.1340	-0.5551	0.6868	0.9062	0.7134	0.9149	0.7218	0.9218	0.6739	0.9041	0.5818	0.8819	0.7120	0.9181
17000	0.8159	0.6537	77.1049	0.0007	0.0900	0.8713	4.1526	0.6859	0.6955	0.6962	0.6705	0.7403	0.7183	79.6317	0.0022	0.0024	0.0000	19.9315	-0.6370	-0.6961	-0.6907	-0.5640	-0.1611	-0.5676	0.6896	0.9062	0.7121	0.9143	0.7200	0.9212	0.6726	0.9031	0.5812	0.8849	0.7107	0.9180
17425	0.8185	0.6496	77.1063	0.0007	0.0860	0.8710	4.2685	0.6863	0.6961	0.6977	0.6717	0.7373	0.7202	79.6356	0.0022	0.0024	0.0000	20.3105	-0.6342	-0.6929	-0.6894	-0.5567	-0.1509	-0.5594	0.6954	0.9074	0.7145	0.9154	0.7200	0.9218	0.6898	0.9054	0.5810	0.8832	0.7086	0.9179
17850	0.8173	0.6553	77.1065	0.0007	0.0908	0.8707	4.2062	0.6857	0.6954	0.6952	0.6706	0.7401	0.7178	79.6381	0.0022	0.0024	0.0000	20.1744	-0.6250	-0.6841	-0.6841	-0.5487	-0.1248	-0.5471	0.6956	0.9081	0.7162	0.9157	0.7223	0.9219	0.6739	0.9044	0.5697	0.8802	0.7008	0.9170
18275	0.8159	0.6537	77.1052	0.0007	0.0902	0.8713	4.2062	0.6849	0.6946	0.6985	0.6701	0.7376	0.7170	79.6363	0.0022	0.0024	0.0000	20.0806	-0.6330	-0.6921	-0.6919	-0.5574	-0.1380	-0.5563	0.6924	0.9070	0.7141	0.9153	0.7223	0.9221	0.6689	0.9033	0.5896	0.8862	0.7122	0.9196
18700	0.8170	0.6543	77.1055	0.0007	0.0893	0.8713	4.2216	0.6850	0.6949	0.6980	0.6702	0.7398	0.7187	79.6329	0.0022	0.0024	0.0000	20.1875	-0.6298	-0.6882	-0.6875	-0.5568	-0.1474	-0.5530	0.6898	0.9065	0.7122	0.9145	0.7205	0.9212	0.6649	0.9030	0.5841	0.8846	0.7056	0.9179
19125	0.8176	0.6593	77.1044	0.0007	0.0869	0.8722	4.2443	0.6832	0.6928	0.6970	0.6683	0.7376	0.7155	79.6341	0.0022	0.0024	0.0000	20.4647	-0.6333	-0.6920	-0.6934	-0.5555	-0.1487	-0.5604	0.6859	0.9064	0.7104	0.9146	0.7189	0.9213	0.6705	0.9038	0.5803	0.8834	0.7051	0.9180
19550	0.8168	0.6491	77.1049	0.0007	0.0877	0.8713	4.2679	0.6826	0.6922	0.6955	0.6675	0.7351	0.7144	79.6338	0.0022	0.0024	0.0000	20.3770	-0.6330	-0.6925	-0.6922	-0.5518	-0.1513	-0.5565	0.6866	0.9059	0.7094	0.9141	0.7167	0.9206	0.6677	0.9036	0.5814	0.8835	0.7040	0.9173
19975	0.8176	0.6548	77.1056	0.0007	0.0885	0.8716	4.2943	0.6838	0.6933	0.6964	0.6690	0.7372	0.7142	79.6341	0.0022	0.0024	0.0000	20.6744	-0.6332	-0.6895	-0.6859	-0.5478	-0.1558	-0.5570	0.6822	0.9052	0.7079	0.9140	0.7168	0.9208	0.6631	0.9029	0.5718	0.8814	0.6987	0.9172
20400	0.8185	0.6509	77.1056	0.0007	0.0890	0.8724	4.3162	0.6828	0.6921	0.6946	0.6672	0.7337	0.7110	79.6359	0.0022	0.0024	0.0000	20.6986	-0.6323	-0.6897	-0.6877	-0.5472	-0.1503	-0.5542	0.6891	0.9056	0.7108	0.9142	0.7189	0.9210	0.6702	0.9033	0.5832	0.8834	0.7095	0.9175
20825	0.8176	0.6536	77.1057	0.0007	0.0884	0.8719	4.2744	0.6818	0.6909	0.6945	0.6660	0.7314	0.7105	79.6334	0.0022	0.0024	0.0000	20.5474	-0.6347	-0.6941	-0.6936	-0.5552	-0.1547	-0.5574	0.6863	0.9054	0.7093	0.9137	0.7179	0.9205	0.6716	0.9029	0.5776	0.8831	0.7046	0.9170
21250	0.8182	0.6487	77.1055	0.0007	0.0889	0.8722	4.3182	0.6807	0.6898	0.6928	0.6653	0.7335	0.7102	79.6345	0.0022	0.0024	0.0000	20.7440	-0.6354	-0.6950	-0.6930	-0.5458	-0.1679	-0.5595	0.6849	0.9051	0.7076	0.9134	0.7166	0.9203	0.6703	0.9029	0.5760	0.8829	0.7055	0.9168
21675	0.8170	0.6530	77.1060	0.0007	0.0868	0.8719	4.3190	0.6802	0.6894	0.6931	0.6644	0.7358	0.7114	79.6362	0.0022	0.0024	0.0000	20.8700	-0.6257	-0.6868	-0.6891	-0.5414	-0.1524	-0.5565	0.6890	0.9063	0.7116	0.9143	0.7206	0.9212	0.6730	0.9036	0.5771	0.8826	0.7080	0.9174
22100	0.8179	0.6548	77.1056	0.0007	0.0890	0.8724	4.3347	0.6816	0.6904	0.6938	0.6663	0.7342	0.7102	79.6350	0.0022	0.0024	0.0000	20.8165	-0.6300	-0.6889	-0.6915	-0.5474	-0.1587	-0.5589	0.6860	0.9052	0.7102	0.9137	0.7189	0.9206	0.6701	0.9029	0.5784	0.8827	0.7087	0.9169
22525	0.8170	0.6495	77.1057	0.0007	0.0879	0.8722	4.3409	0.6809	0.6900	0.6925	0.6656	0.7351	0.7110	79.6345	0.0022	0.0024	0.0000	20.7611	-0.6294	-0.6858	-0.6877	-0.5405	-0.1610	-0.5552	0.6846	0.9051	0.7096	0.9135	0.7185	0.9203	0.6773	0.9033	0.5810	0.8830	0.7041	0.9165
22950	0.8165	0.6538	77.1055	0.0007	0.0873	0.8719	4.3344	0.6812	0.6904	0.6946	0.6662	0.7343	0.7109	79.6355	0.0022	0.0024	0.0000	20.8690	-0.6283	-0.6877	-0.6887	-0.5427	-0.1536	-0.5520	0.6886	0.9058	0.7119	0.9144	0.7217	0.9212	0.6801	0.9042	0.5840	0.8843	0.7103	0.9179
