batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
4675	0.7077	0.5812	77.9479	0.0046	0.3814	1.0000	144.0000	0.7281	0.7245	0.6438	0.7155	79.9883	0.0001	0.0001	1.0000	144.0000	-0.8270	-0.8723	-0.7487	-0.7534	0.4995	0.7985	0.5306	0.8158	0.5529	0.8338	0.4744	0.7941
5100	0.6395	0.5501	77.9486	0.0042	0.3605	0.9997	144.0000	0.6473	0.6468	0.5787	0.6374	79.9884	0.0001	0.0001	1.0000	144.0000	-0.8347	-0.8747	-0.6878	-0.7668	0.4186	0.7596	0.4532	0.7830	0.4806	0.8048	0.3950	0.7510
5525	0.7170	0.5793	77.9476	0.0047	0.3727	1.0000	144.0000	0.7344	0.7285	0.6474	0.7198	79.9879	0.0001	0.0001	1.0000	144.0000	-0.8097	-0.8353	-0.7175	-0.7409	0.4930	0.8057	0.5325	0.8221	0.5553	0.8382	0.4884	0.8040
5950	0.7267	0.6064	77.9478	0.0047	0.4000	0.9989	144.0000	0.7605	0.7526	0.6547	0.7430	79.9886	0.0001	0.0001	1.0000	144.0000	-0.8373	-0.8872	-0.7619	-0.7495	0.5306	0.8310	0.5639	0.8501	0.5781	0.8660	0.4989	0.8248
6375	0.7358	0.6133	77.9476	0.0048	0.3928	0.9997	144.0000	0.7430	0.7424	0.6667	0.7290	79.9880	0.0001	0.0001	1.0000	144.0000	-0.8374	-0.8696	-0.7620	-0.7631	0.5080	0.8053	0.5592	0.8253	0.5925	0.8444	0.4888	0.8049
6800	0.7065	0.5809	77.9479	0.0046	0.3930	0.9991	144.0000	0.7168	0.7077	0.6153	0.6969	79.9879	0.0001	0.0001	1.0000	144.0000	-0.8360	-0.8726	-0.7530	-0.7751	0.4531	0.7824	0.4786	0.8003	0.4894	0.8152	0.4358	0.7786
7225	0.7670	0.6039	77.9470	0.0050	0.4239	1.0000	144.0000	0.7693	0.7638	0.6499	0.7510	79.9879	0.0001	0.0001	1.0000	144.0000	-0.7697	-0.7885	-0.6882	-0.6910	0.5807	0.8555	0.6077	0.8667	0.5854	0.8685	0.5599	0.8544
7650	0.7764	0.6212	77.9469	0.0051	0.4411	0.9994	144.0000	0.7887	0.7820	0.6569	0.7688	79.9876	0.0001	0.0001	1.0000	144.0000	-0.7912	-0.8135	-0.7153	-0.7260	0.5558	0.8456	0.5808	0.8570	0.5750	0.8622	0.5442	0.8445
8075	0.7276	0.6084	77.9476	0.0047	0.4127	1.0000	144.0000	0.7289	0.7231	0.6410	0.7164	79.9875	0.0001	0.0001	1.0000	144.0000	-0.8465	-0.8698	-0.7546	-0.7920	0.4405	0.7632	0.4599	0.7763	0.4636	0.7880	0.4302	0.7598
8500	0.7741	0.6104	77.9468	0.0050	0.4377	1.0000	144.0000	0.7913	0.7837	0.6412	0.7695	79.9875	0.0001	0.0001	1.0000	144.0000	-0.8172	-0.8382	-0.7300	-0.7394	0.5863	0.8449	0.6029	0.8543	0.5771	0.8501	0.5761	0.8457
8925	0.7440	0.6026	77.9472	0.0048	0.4102	1.0000	144.0000	0.7586	0.7525	0.6464	0.7394	79.9876	0.0001	0.0001	1.0000	144.0000	-0.8285	-0.8482	-0.7209	-0.7680	0.5073	0.8122	0.5314	0.8256	0.5350	0.8324	0.4935	0.8107
9350	0.7830	0.6239	77.9466	0.0051	0.4503	0.9997	144.0000	0.7875	0.7812	0.6525	0.7703	79.9872	0.0001	0.0001	1.0000	144.0000	-0.8110	-0.8218	-0.6982	-0.7410	0.5698	0.8514	0.5879	0.8592	0.5808	0.8604	0.5607	0.8505
9775	0.7736	0.6053	77.9466	0.0050	0.4409	1.0000	144.0000	0.7750	0.7721	0.6498	0.7579	79.9872	0.0001	0.0001	1.0000	144.0000	-0.8157	-0.8262	-0.7243	-0.7496	0.5734	0.8531	0.5874	0.8618	0.5851	0.8656	0.5807	0.8541
10200	0.7293	0.5883	77.9473	0.0047	0.4399	1.0000	144.0000	0.7263	0.7279	0.6397	0.7141	79.9877	0.0001	0.0001	1.0000	144.0000	-0.8235	-0.8275	-0.7121	-0.7570	0.5033	0.8188	0.5284	0.8317	0.4928	0.8288	0.4772	0.8144
10625	0.7838	0.6238	77.9465	0.0051	0.4605	0.9997	144.0000	0.7940	0.7904	0.6619	0.7767	79.9872	0.0001	0.0001	1.0000	144.0000	-0.8001	-0.8128	-0.7127	-0.7419	0.5824	0.8556	0.5955	0.8639	0.5850	0.8657	0.5689	0.8548
11050	0.7844	0.6238	77.9466	0.0051	0.4703	1.0000	144.0000	0.7879	0.7834	0.6565	0.7706	79.9873	0.0001	0.0001	1.0000	144.0000	-0.8087	-0.8218	-0.7175	-0.7392	0.5846	0.8587	0.6046	0.8677	0.5975	0.8728	0.5692	0.8576
11475	0.7847	0.6327	77.9465	0.0051	0.4728	1.0000	144.0000	0.7915	0.7871	0.6636	0.7751	79.9871	0.0001	0.0001	1.0000	144.0000	-0.8061	-0.8061	-0.7041	-0.7402	0.5697	0.8566	0.5921	0.8656	0.5882	0.8709	0.5673	0.8564
11900	0.7347	0.6079	77.9471	0.0048	0.4596	0.9997	144.0000	0.7327	0.7293	0.6390	0.7206	79.9870	0.0001	0.0001	1.0000	144.0000	-0.8240	-0.8273	-0.7264	-0.7755	0.4611	0.7928	0.4850	0.8028	0.4794	0.8023	0.4479	0.7902
12325	0.7906	0.6330	77.9465	0.0051	0.4729	1.0000	144.0000	0.7828	0.7771	0.6547	0.7666	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7878	-0.7997	-0.7153	-0.7168	0.5921	0.8666	0.6198	0.8746	0.6128	0.8796	0.5763	0.8648
12750	0.7884	0.6212	77.9464	0.0051	0.4791	0.9997	144.0000	0.7745	0.7688	0.6402	0.7574	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7716	-0.7719	-0.6995	-0.6936	0.5943	0.8692	0.6157	0.8767	0.6167	0.8810	0.6015	0.8694
13175	0.7861	0.6226	77.9464	0.0051	0.4728	0.9997	144.0000	0.7724	0.7657	0.6350	0.7554	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7395	-0.7398	-0.6838	-0.6738	0.5942	0.8730	0.6174	0.8792	0.6147	0.8840	0.5912	0.8707
13600	0.7864	0.6264	77.9465	0.0051	0.4887	0.9997	144.0000	0.7710	0.7646	0.6489	0.7525	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7596	-0.7677	-0.6976	-0.6853	0.5883	0.8650	0.5963	0.8694	0.5869	0.8703	0.5691	0.8609
14025	0.7895	0.6266	77.9464	0.0051	0.4787	0.9997	144.0000	0.7675	0.7606	0.6412	0.7501	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7423	-0.7339	-0.6876	-0.6425	0.6010	0.8703	0.6198	0.8763	0.6220	0.8818	0.5928	0.8690
14450	0.7881	0.6293	77.9464	0.0051	0.4772	1.0000	144.0000	0.7662	0.7589	0.6416	0.7487	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7406	-0.7271	-0.6787	-0.6664	0.6029	0.8731	0.6236	0.8785	0.6198	0.8832	0.5835	0.8694
14875	0.7929	0.6300	77.9464	0.0052	0.4849	0.9997	144.0000	0.7669	0.7584	0.6361	0.7499	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7318	-0.7261	-0.6798	-0.6596	0.5943	0.8720	0.6177	0.8773	0.6185	0.8830	0.5732	0.8679
15300	0.7886	0.6264	77.9464	0.0051	0.4785	0.9997	144.0000	0.7626	0.7544	0.6351	0.7452	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7164	-0.7132	-0.6670	-0.6273	0.6020	0.8735	0.6158	0.8783	0.6160	0.8839	0.6085	0.8719
15725	0.7918	0.6285	77.9464	0.0052	0.4816	0.9997	144.0000	0.7675	0.7578	0.6383	0.7490	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7178	-0.7091	-0.6626	-0.6295	0.5915	0.8716	0.6117	0.8773	0.6119	0.8826	0.5928	0.8706
16150	0.7901	0.6276	77.9464	0.0051	0.4867	1.0000	144.0000	0.7566	0.7471	0.6325	0.7376	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7274	-0.7175	-0.6696	-0.6470	0.5882	0.8681	0.6053	0.8724	0.6092	0.8776	0.5839	0.8652
16575	0.7901	0.6267	77.9464	0.0051	0.4838	0.9997	144.0000	0.7583	0.7494	0.6311	0.7403	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7122	-0.6976	-0.6560	-0.6244	0.6011	0.8733	0.6156	0.8783	0.6173	0.8840	0.5863	0.8703
17000	0.7903	0.6313	77.9464	0.0051	0.4854	0.9997	144.0000	0.7535	0.7436	0.6257	0.7346	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7048	-0.6956	-0.6528	-0.6272	0.6082	0.8731	0.6183	0.8775	0.6181	0.8827	0.6008	0.8698
17425	0.7903	0.6273	77.9464	0.0052	0.4861	1.0000	144.0000	0.7518	0.7419	0.6263	0.7322	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7169	-0.7075	-0.6635	-0.6329	0.6038	0.8735	0.6166	0.8779	0.6188	0.8833	0.5907	0.8687
17850	0.7909	0.6362	77.9464	0.0051	0.4887	0.9997	144.0000	0.7576	0.7468	0.6313	0.7380	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7162	-0.7139	-0.6658	-0.6376	0.6029	0.8698	0.6081	0.8728	0.6085	0.8773	0.5823	0.8655
18275	0.7892	0.6309	77.9464	0.0051	0.4868	0.9997	144.0000	0.7565	0.7467	0.6353	0.7369	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7102	-0.7036	-0.6713	-0.6144	0.6049	0.8709	0.6121	0.8753	0.6134	0.8796	0.6014	0.8682
18700	0.7909	0.6277	77.9465	0.0051	0.4929	1.0000	144.0000	0.7500	0.7398	0.6273	0.7303	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6910	-0.6839	-0.6437	-0.6031	0.5987	0.8745	0.6173	0.8790	0.6194	0.8835	0.5855	0.8703
19125	0.7906	0.6287	77.9464	0.0051	0.4914	0.9997	144.0000	0.7521	0.7414	0.6290	0.7321	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7002	-0.6840	-0.6429	-0.6140	0.6033	0.8725	0.6167	0.8772	0.6164	0.8817	0.5788	0.8673
19550	0.7892	0.6218	77.9464	0.0051	0.4906	0.9997	144.0000	0.7514	0.7410	0.6277	0.7313	79.9873	0.0001	0.0001	1.0000	144.0000	-0.6934	-0.6879	-0.6442	-0.6091	0.6031	0.8728	0.6173	0.8774	0.6188	0.8823	0.5924	0.8681
19975	0.7929	0.6290	77.9464	0.0052	0.4943	0.9997	144.0000	0.7513	0.7410	0.6267	0.7304	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7019	-0.6904	-0.6468	-0.6100	0.6083	0.8742	0.6241	0.8785	0.6233	0.8833	0.5863	0.8693
20400	0.7901	0.6269	77.9464	0.0051	0.4929	0.9997	144.0000	0.7542	0.7431	0.6285	0.7330	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6908	-0.6852	-0.6422	-0.6077	0.6031	0.8747	0.6240	0.8796	0.6241	0.8843	0.5915	0.8703
20825	0.7906	0.6226	77.9464	0.0051	0.4864	0.9997	144.0000	0.7537	0.7430	0.6280	0.7321	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6885	-0.6780	-0.6366	-0.6037	0.6027	0.8751	0.6193	0.8795	0.6207	0.8846	0.5890	0.8708
21250	0.7881	0.6204	77.9464	0.0051	0.4898	0.9997	144.0000	0.7532	0.7418	0.6268	0.7321	79.9873	0.0001	0.0001	1.0000	144.0000	-0.6965	-0.6857	-0.6471	-0.6088	0.6029	0.8728	0.6187	0.8769	0.6179	0.8818	0.5910	0.8687
21675	0.7898	0.6219	77.9464	0.0051	0.4884	0.9997	144.0000	0.7539	0.7427	0.6292	0.7329	79.9873	0.0001	0.0001	1.0000	144.0000	-0.6937	-0.6818	-0.6421	-0.6094	0.6026	0.8732	0.6192	0.8775	0.6183	0.8824	0.5991	0.8695
22100	0.7906	0.6272	77.9464	0.0051	0.4895	0.9997	144.0000	0.7525	0.7409	0.6277	0.7313	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6818	-0.6722	-0.6351	-0.5927	0.6044	0.8736	0.6223	0.8782	0.6216	0.8825	0.5909	0.8692
22525	0.7915	0.6279	77.9464	0.0051	0.4897	0.9997	144.0000	0.7513	0.7396	0.6259	0.7296	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6876	-0.6815	-0.6417	-0.6086	0.6087	0.8746	0.6215	0.8785	0.6209	0.8829	0.5894	0.8696
22950	0.7918	0.6279	77.9464	0.0052	0.4888	0.9997	144.0000	0.7543	0.7431	0.6301	0.7334	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6924	-0.6834	-0.6451	-0.6105	0.6107	0.8743	0.6218	0.8781	0.6209	0.8824	0.5917	0.8693
