batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
8075	0.7662	0.6247	77.9472	0.0050	0.4323	1.0000	144.0000	0.7748	0.7701	0.6647	0.7570	79.9882	0.0001	0.0001	1.0000	144.0000	-0.7942	-0.8332	-0.7433	-0.7052	0.5579	0.8403	0.5803	0.8520	0.5699	0.8556	0.5435	0.8365
8500	0.7213	0.5841	77.9475	0.0047	0.4175	1.0000	144.0000	0.7084	0.6979	0.6206	0.6976	79.9879	0.0001	0.0001	1.0000	144.0000	-0.7095	-0.7346	-0.6620	-0.6493	0.4749	0.8125	0.5065	0.8244	0.4948	0.8178	0.4708	0.8128
8925	0.7460	0.5984	77.9473	0.0049	0.4422	1.0000	144.0000	0.7575	0.7551	0.6701	0.7440	79.9879	0.0001	0.0001	1.0000	144.0000	-0.7972	-0.8192	-0.7373	-0.7204	0.5151	0.8182	0.5396	0.8294	0.5394	0.8320	0.5077	0.8181
9350	0.7739	0.6214	77.9467	0.0050	0.4463	1.0000	144.0000	0.7804	0.7750	0.6584	0.7656	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7880	-0.8015	-0.7128	-0.7248	0.5466	0.8380	0.5564	0.8437	0.5390	0.8392	0.5399	0.8353
9775	0.7571	0.6088	77.9470	0.0049	0.4406	1.0000	144.0000	0.7504	0.7437	0.6188	0.7326	79.9875	0.0001	0.0001	1.0000	144.0000	-0.7698	-0.7902	-0.7173	-0.6972	0.5419	0.8254	0.5504	0.8332	0.5175	0.8239	0.5283	0.8248
10200	0.6670	0.5674	77.9482	0.0043	0.4193	0.9997	144.0000	0.6590	0.6591	0.5910	0.6489	79.9883	0.0001	0.0001	1.0000	144.0000	-0.8132	-0.8391	-0.7201	-0.7521	0.4562	0.7802	0.4640	0.7930	0.4247	0.7823	0.4302	0.7737
10625	0.6770	0.5618	77.9477	0.0044	0.4168	1.0000	144.0000	0.6760	0.6770	0.6071	0.6658	79.9876	0.0001	0.0001	1.0000	144.0000	-0.8183	-0.8297	-0.7192	-0.7617	0.4311	0.7723	0.4511	0.7853	0.4534	0.7937	0.4152	0.7673
11050	0.7739	0.6152	77.9467	0.0050	0.4623	1.0000	144.0000	0.7811	0.7759	0.6482	0.7674	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7550	-0.7637	-0.6781	-0.6753	0.5425	0.8469	0.5698	0.8561	0.5675	0.8566	0.5380	0.8479
11475	0.7673	0.6161	77.9468	0.0050	0.4594	1.0000	144.0000	0.7625	0.7555	0.6365	0.7452	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7592	-0.7573	-0.6788	-0.7013	0.5440	0.8385	0.5575	0.8452	0.5432	0.8405	0.5234	0.8345
11900	0.7761	0.6222	77.9467	0.0051	0.4729	1.0000	144.0000	0.7807	0.7736	0.6513	0.7644	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7800	-0.7858	-0.7094	-0.7110	0.5354	0.8419	0.5653	0.8500	0.5715	0.8549	0.5339	0.8401
12325	0.7912	0.6288	77.9465	0.0052	0.4758	1.0000	144.0000	0.7898	0.7842	0.6492	0.7706	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7543	-0.7498	-0.6868	-0.6760	0.6072	0.8708	0.6283	0.8778	0.6309	0.8807	0.5974	0.8691
12750	0.7838	0.6201	77.9466	0.0051	0.4723	0.9997	144.0000	0.7843	0.7767	0.6508	0.7645	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7474	-0.7491	-0.6986	-0.6771	0.5746	0.8528	0.5992	0.8608	0.6077	0.8664	0.5598	0.8515
13175	0.7838	0.6227	77.9466	0.0051	0.4673	1.0000	144.0000	0.7986	0.7910	0.6599	0.7800	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7367	-0.7343	-0.6801	-0.6709	0.5823	0.8568	0.6013	0.8637	0.6038	0.8678	0.5807	0.8564
13600	0.7864	0.6162	77.9465	0.0051	0.4687	1.0000	144.0000	0.7985	0.7906	0.6660	0.7794	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7235	-0.7314	-0.6806	-0.6516	0.5881	0.8652	0.6140	0.8713	0.6199	0.8762	0.5898	0.8639
14025	0.7761	0.6112	77.9466	0.0051	0.4660	1.0000	144.0000	0.7696	0.7589	0.6473	0.7479	79.9872	0.0001	0.0001	1.0000	144.0000	-0.6851	-0.6707	-0.6310	-0.5938	0.5772	0.8605	0.5986	0.8674	0.6083	0.8750	0.5833	0.8605
14450	0.7878	0.6206	77.9465	0.0051	0.4749	1.0000	144.0000	0.7893	0.7787	0.6521	0.7685	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7102	-0.7029	-0.6552	-0.6334	0.5987	0.8707	0.6254	0.8777	0.6318	0.8838	0.5854	0.8687
14875	0.7898	0.6198	77.9465	0.0051	0.4728	1.0000	144.0000	0.7865	0.7756	0.6483	0.7667	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7070	-0.7036	-0.6569	-0.6235	0.5912	0.8645	0.6093	0.8703	0.6178	0.8764	0.5911	0.8636
15300	0.7818	0.6182	77.9465	0.0051	0.4718	1.0000	144.0000	0.7859	0.7752	0.6488	0.7633	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6803	-0.6782	-0.6452	-0.5838	0.5923	0.8709	0.6167	0.8765	0.6241	0.8813	0.5849	0.8703
15725	0.7815	0.6216	77.9465	0.0051	0.4824	1.0000	144.0000	0.7670	0.7548	0.6321	0.7452	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7038	-0.6891	-0.6527	-0.6222	0.5689	0.8603	0.5953	0.8674	0.6103	0.8749	0.5674	0.8583
16150	0.7875	0.6259	77.9466	0.0051	0.4820	1.0000	144.0000	0.7750	0.7634	0.6341	0.7508	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7026	-0.6863	-0.6427	-0.6117	0.5868	0.8669	0.6039	0.8731	0.6108	0.8786	0.5818	0.8647
16575	0.7861	0.6163	77.9466	0.0051	0.4781	1.0000	144.0000	0.7758	0.7646	0.6459	0.7537	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6750	-0.6505	-0.6165	-0.5729	0.5842	0.8675	0.6107	0.8742	0.6225	0.8803	0.5819	0.8674
17000	0.7778	0.6105	77.9467	0.0051	0.4827	1.0000	144.0000	0.7690	0.7589	0.6522	0.7476	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7093	-0.6884	-0.6373	-0.6296	0.5668	0.8597	0.5899	0.8662	0.6061	0.8730	0.5605	0.8587
17425	0.7841	0.6212	77.9466	0.0051	0.4829	1.0000	144.0000	0.7668	0.7554	0.6395	0.7442	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6830	-0.6587	-0.6220	-0.5865	0.6010	0.8713	0.6143	0.8766	0.6284	0.8832	0.6044	0.8714
17850	0.7847	0.6160	77.9466	0.0051	0.4833	1.0000	144.0000	0.7673	0.7555	0.6405	0.7434	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6597	-0.6455	-0.6153	-0.5614	0.6010	0.8705	0.6209	0.8774	0.6322	0.8842	0.6098	0.8717
18275	0.7852	0.6153	77.9466	0.0051	0.4815	1.0000	144.0000	0.7663	0.7545	0.6400	0.7422	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6575	-0.6424	-0.6131	-0.5679	0.5925	0.8668	0.6109	0.8732	0.6225	0.8805	0.5969	0.8674
18700	0.7830	0.6107	77.9466	0.0051	0.4795	1.0000	144.0000	0.7724	0.7605	0.6490	0.7493	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6622	-0.6446	-0.6112	-0.5619	0.5936	0.8691	0.6124	0.8757	0.6242	0.8832	0.5778	0.8676
19125	0.7852	0.6096	77.9466	0.0051	0.4868	1.0000	144.0000	0.7694	0.7578	0.6497	0.7467	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6721	-0.6549	-0.6219	-0.5735	0.5970	0.8706	0.6181	0.8770	0.6297	0.8839	0.5983	0.8703
19550	0.7849	0.6163	77.9466	0.0051	0.4817	1.0000	144.0000	0.7665	0.7543	0.6440	0.7428	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6682	-0.6509	-0.6187	-0.5841	0.6012	0.8711	0.6165	0.8765	0.6271	0.8836	0.6022	0.8703
19975	0.7855	0.6165	77.9466	0.0051	0.4926	1.0000	144.0000	0.7650	0.7523	0.6418	0.7399	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6607	-0.6419	-0.6085	-0.5738	0.5943	0.8718	0.6199	0.8781	0.6344	0.8855	0.5779	0.8684
20400	0.7838	0.6145	77.9466	0.0051	0.4842	1.0000	144.0000	0.7601	0.7461	0.6312	0.7342	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6552	-0.6359	-0.6050	-0.5642	0.5869	0.8685	0.6115	0.8745	0.6218	0.8810	0.5775	0.8667
20825	0.7835	0.6063	77.9466	0.0051	0.4781	1.0000	144.0000	0.7659	0.7528	0.6404	0.7418	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6475	-0.6315	-0.6006	-0.5510	0.5982	0.8713	0.6203	0.8774	0.6290	0.8842	0.6026	0.8709
21250	0.7858	0.6073	77.9466	0.0051	0.4819	1.0000	144.0000	0.7653	0.7526	0.6393	0.7419	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6619	-0.6392	-0.6062	-0.5580	0.5939	0.8685	0.6140	0.8748	0.6267	0.8821	0.6120	0.8692
21675	0.7861	0.6077	77.9466	0.0051	0.4868	1.0000	144.0000	0.7630	0.7508	0.6393	0.7389	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6607	-0.6420	-0.6109	-0.5645	0.6090	0.8718	0.6252	0.8779	0.6359	0.8843	0.6065	0.8724
22100	0.7844	0.6158	77.9466	0.0051	0.4837	1.0000	144.0000	0.7648	0.7522	0.6406	0.7408	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6585	-0.6394	-0.6108	-0.5737	0.6020	0.8721	0.6193	0.8777	0.6305	0.8844	0.6045	0.8727
22525	0.7844	0.6117	77.9466	0.0051	0.4796	1.0000	144.0000	0.7631	0.7503	0.6385	0.7396	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6657	-0.6540	-0.6203	-0.5786	0.6077	0.8716	0.6219	0.8774	0.6304	0.8835	0.6025	0.8712
22950	0.7844	0.6127	77.9466	0.0051	0.4827	1.0000	144.0000	0.7622	0.7498	0.6395	0.7393	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6643	-0.6463	-0.6140	-0.5738	0.6045	0.8697	0.6157	0.8753	0.6269	0.8818	0.5935	0.8692
