batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
1496	0.9272	0.0641	16.7397	0.0216	0.2633	0.9968	8.9475	0.4916	-0.2563	-0.2116	0.4492	-0.2766	-0.2266	0.3953	-0.2857	-0.2566	0.4505	-0.2277	-0.1934	0.1138	-0.0480	0.0200	0.1110	-0.0971	-0.0455	16.7165	0.0212	0.1649	0.9977	9.0970	0.4708	-0.2746	-0.2579	0.4508	-0.2588	-0.2452	0.4209	-0.2408	-0.2526	0.4436	-0.2750	-0.2531	0.1133	-0.0289	0.0158	0.1066	-0.0387	-0.1337	0.1333	0.4733	0.1437	0.5037	0.1666	0.5612	0.1232	0.4337	0.1205	0.4186	0.1387	0.4861
1632	0.9272	0.0641	16.7403	0.0215	0.2569	0.9967	8.7127	0.4931	-0.2475	-0.2045	0.4475	-0.2719	-0.2201	0.3890	-0.2813	-0.2515	0.4524	-0.2113	-0.1850	0.1149	-0.1078	-0.0481	0.1192	-0.1292	-0.1057	16.7140	0.0210	0.1552	0.9977	8.8373	0.4708	-0.2592	-0.2504	0.4489	-0.2509	-0.2412	0.4155	-0.2452	-0.2482	0.4427	-0.2539	-0.2408	0.1146	-0.0373	-0.1763	0.1107	0.0176	-0.0663	0.1304	0.4628	0.1404	0.4937	0.1633	0.5545	0.1209	0.4229	0.1304	0.4657	0.1280	0.4532
1768	0.9272	0.0641	16.7303	0.0209	0.2565	0.9962	8.4127	0.4941	-0.2437	-0.1985	0.4478	-0.2676	-0.2140	0.3850	-0.2777	-0.2478	0.4546	-0.2025	-0.1775	0.1270	-0.0974	-0.0176	0.1336	-0.1111	-0.0623	16.7016	0.0204	0.1551	0.9965	8.4973	0.4706	-0.2539	-0.2377	0.4483	-0.2456	-0.2272	0.4116	-0.2386	-0.2439	0.4432	-0.2386	-0.2211	0.1439	-0.0544	-0.0693	0.1263	0.0394	-0.0377	0.1290	0.4578	0.1382	0.4867	0.1614	0.5512	0.1202	0.4192	0.1204	0.4172	0.1293	0.4518
1904	0.9273	0.0678	16.7111	0.0200	0.2670	0.9960	8.1380	0.4943	-0.2408	-0.1942	0.4508	-0.2649	-0.2078	0.3855	-0.2751	-0.2431	0.4471	-0.2026	-0.1769	0.1652	-0.0776	-0.0302	0.1375	-0.1290	-0.0721	16.6812	0.0194	0.1595	0.9957	8.1893	0.4707	-0.2382	-0.2219	0.4489	-0.2430	-0.2145	0.4104	-0.2303	-0.2395	0.4446	-0.2193	-0.2092	0.1798	-0.0329	-0.1346	0.1452	-0.1014	-0.1790	0.1291	0.4587	0.1365	0.4822	0.1601	0.5490	0.1261	0.4478	0.1237	0.4270	0.1450	0.5119
2040	0.9272	0.0731	16.7048	0.0195	0.2621	0.9960	7.9951	0.4949	-0.2389	-0.1901	0.4506	-0.2630	-0.2028	0.3825	-0.2725	-0.2400	0.4503	-0.2193	-0.1860	0.1871	-0.0508	0.0159	0.1483	-0.1552	-0.1055	16.6738	0.0190	0.1545	0.9957	8.0468	0.4709	-0.2285	-0.2136	0.4481	-0.2377	-0.2048	0.4074	-0.2272	-0.2298	0.4426	-0.1982	-0.1961	0.1792	0.0202	-0.0110	0.1604	-0.2453	-0.1235	0.1290	0.4585	0.1356	0.4790	0.1594	0.5474	0.1399	0.4993	0.1226	0.4292	0.1281	0.4439
2176	0.9272	0.0811	16.7004	0.0192	0.2625	0.9961	7.8670	0.4957	-0.2374	-0.1871	0.4495	-0.2626	-0.2007	0.3784	-0.2714	-0.2390	0.4676	-0.2213	-0.1849	0.1844	-0.1360	-0.0892	0.1546	-0.1281	-0.1004	16.6682	0.0187	0.1538	0.9957	7.9049	0.4713	-0.2206	-0.2057	0.4468	-0.2417	-0.1961	0.4036	-0.2246	-0.2232	0.4432	-0.2145	-0.1939	0.1891	0.0623	-0.0667	0.1641	0.0228	0.0430	0.1288	0.4578	0.1348	0.4768	0.1595	0.5480	0.1314	0.4667	0.1185	0.4043	0.1445	0.4959
2312	0.9270	0.0858	16.7040	0.0192	0.2558	0.9964	7.8300	0.4964	-0.2401	-0.1855	0.4464	-0.2657	-0.1987	0.3724	-0.2720	-0.2397	0.4786	-0.2244	-0.1818	0.1809	-0.0714	-0.0324	0.1587	-0.1148	-0.0711	16.6707	0.0187	0.1458	0.9957	7.8485	0.4716	-0.2096	-0.1961	0.4444	-0.2395	-0.1908	0.3990	-0.2219	-0.2158	0.4684	-0.2193	-0.1965	0.2045	0.0697	-0.0325	0.1641	0.0217	-0.1003	0.1283	0.4557	0.1341	0.4741	0.1592	0.5474	0.1238	0.4376	0.1179	0.4094	0.1284	0.4505
2448	0.9264	0.0887	16.6924	0.0185	0.2474	0.9956	7.6739	0.4965	-0.2395	-0.1837	0.4475	-0.2650	-0.1973	0.3725	-0.2707	-0.2373	0.4805	-0.2266	-0.1823	0.2034	-0.1329	-0.0902	0.1687	-0.0966	-0.0594	16.6593	0.0180	0.1483	0.9954	7.6770	0.4720	-0.1974	-0.1947	0.4449	-0.2259	-0.1855	0.3983	-0.2154	-0.2149	0.4686	-0.2088	-0.1904	0.2101	0.0846	0.0452	0.1943	-0.0475	-0.1051	0.1292	0.4596	0.1342	0.4750	0.1596	0.5491	0.1254	0.4444	0.1132	0.3805	0.1254	0.4395
2584	0.9254	0.0899	16.6851	0.0180	0.2550	0.9952	7.5696	0.4965	-0.2403	-0.1831	0.4479	-0.2647	-0.1958	0.3718	-0.2718	-0.2364	0.4811	-0.2259	-0.1809	0.2189	-0.0851	-0.0500	0.1778	-0.1640	-0.1093	16.6522	0.0175	0.1457	0.9950	7.5684	0.4723	-0.1877	-0.1930	0.4449	-0.2202	-0.1816	0.3976	-0.2123	-0.2110	0.4689	-0.1961	-0.1912	0.2188	0.1772	0.0487	0.1996	-0.0144	0.0026	0.1297	0.4618	0.1343	0.4760	0.1595	0.5498	0.1263	0.4483	0.1225	0.4222	0.1194	0.4118
2720	0.9248	0.0925	16.6824	0.0178	0.2552	0.9952	7.5119	0.4967	-0.2392	-0.1817	0.4475	-0.2641	-0.1946	0.3702	-0.2714	-0.2355	0.4869	-0.2275	-0.1820	0.2207	-0.0501	-0.0371	0.1745	-0.1157	-0.0882	16.6496	0.0172	0.1404	0.9950	7.5043	0.4724	-0.1829	-0.1912	0.4446	-0.2154	-0.1789	0.3963	-0.2114	-0.2110	0.4689	-0.1930	-0.1890	0.2362	-0.1018	-0.0939	0.1968	-0.0069	-0.0619	0.1299	0.4629	0.1345	0.4768	0.1602	0.5514	0.1282	0.4563	0.1152	0.3929	0.1301	0.4567
2856	0.9235	0.0954	16.6799	0.0175	0.2423	0.9953	7.4623	0.4968	-0.2390	-0.1817	0.4470	-0.2635	-0.1939	0.3688	-0.2709	-0.2356	0.4873	-0.2286	-0.1822	0.2294	-0.0655	-0.0226	0.1758	-0.1363	-0.1140	16.6473	0.0170	0.1454	0.9950	7.4552	0.4727	-0.1855	-0.1873	0.4441	-0.2180	-0.1763	0.3951	-0.2092	-0.2123	0.4690	-0.1996	-0.1868	0.2242	-0.0539	-0.0798	0.1946	0.0126	-0.1187	0.1301	0.4637	0.1348	0.4777	0.1606	0.5527	0.1288	0.4586	0.1162	0.3923	0.1355	0.4736
2992	0.9229	0.1008	16.6799	0.0174	0.2437	0.9953	7.4291	0.4968	-0.2407	-0.1810	0.4455	-0.2642	-0.1936	0.3662	-0.2713	-0.2359	0.4893	-0.2372	-0.1823	0.2353	-0.0881	-0.0515	0.1842	-0.1432	-0.1044	16.6472	0.0169	0.1408	0.9954	7.4165	0.4730	-0.1833	-0.1833	0.4430	-0.2167	-0.1754	0.3930	-0.2070	-0.2110	0.4689	-0.1899	-0.1864	0.2438	-0.0154	0.0404	0.1992	0.0486	-0.0608	0.1301	0.4638	0.1348	0.4778	0.1610	0.5538	0.1293	0.4607	0.1183	0.4064	0.1251	0.4337
3128	0.9228	0.1017	16.6731	0.0170	0.2485	0.9953	7.3396	0.4968	-0.2399	-0.1815	0.4462	-0.2632	-0.1935	0.3669	-0.2706	-0.2357	0.4891	-0.2361	-0.1827	0.2391	-0.0350	-0.0480	0.1825	-0.0899	-0.0761	16.6410	0.0165	0.1384	0.9942	7.3288	0.4730	-0.1807	-0.1794	0.4432	-0.2079	-0.1715	0.3931	-0.2066	-0.2096	0.4690	-0.1925	-0.1798	0.2374	0.0048	-0.0684	0.1995	0.0181	-0.0520	0.1308	0.4665	0.1352	0.4796	0.1615	0.5555	0.1299	0.4636	0.1195	0.4131	0.1257	0.4437
3264	0.9223	0.1035	16.6709	0.0168	0.2479	0.9953	7.2994	0.4967	-0.2392	-0.1817	0.4462	-0.2631	-0.1929	0.3665	-0.2701	-0.2350	0.4900	-0.2358	-0.1817	0.2404	-0.0889	-0.0556	0.1919	-0.1324	-0.0981	16.6392	0.0163	0.1427	0.9942	7.2913	0.4731	-0.1803	-0.1776	0.4431	-0.2018	-0.1684	0.3927	-0.2048	-0.2057	0.4691	-0.1833	-0.1732	0.2499	-0.0241	-0.0645	0.2034	0.0873	-0.0189	0.1312	0.4683	0.1354	0.4803	0.1618	0.5562	0.1305	0.4660	0.1114	0.3713	0.1293	0.4534
3400	0.9210	0.1033	16.6692	0.0166	0.2496	0.9952	7.2657	0.4968	-0.2383	-0.1806	0.4458	-0.2634	-0.1922	0.3656	-0.2703	-0.2352	0.4898	-0.2353	-0.1808	0.2394	-0.1061	-0.0525	0.1886	-0.0739	-0.0340	16.6377	0.0161	0.1436	0.9942	7.2485	0.4732	-0.1763	-0.1737	0.4427	-0.2004	-0.1662	0.3918	-0.2031	-0.2048	0.4690	-0.1781	-0.1706	0.2469	-0.0724	-0.0750	0.1932	-0.0075	-0.0164	0.1314	0.4691	0.1355	0.4810	0.1622	0.5572	0.1307	0.4669	0.1138	0.3843	0.1285	0.4544
3536	0.9206	0.1040	16.6675	0.0165	0.2463	0.9952	7.2347	0.4967	-0.2370	-0.1806	0.4458	-0.2628	-0.1920	0.3655	-0.2697	-0.2348	0.4898	-0.2383	-0.1810	0.2453	-0.0947	-0.0396	0.1976	-0.0738	-0.0563	16.6362	0.0160	0.1437	0.9942	7.2226	0.4732	-0.1728	-0.1728	0.4426	-0.1996	-0.1662	0.3915	-0.2031	-0.2048	0.4689	-0.1746	-0.1715	0.2488	0.0039	-0.0211	0.2070	-0.0619	-0.0759	0.1317	0.4704	0.1358	0.4818	0.1622	0.5573	0.1312	0.4688	0.1158	0.3936	0.1164	0.3971
3672	0.9201	0.1045	16.6678	0.0165	0.2402	0.9952	7.2226	0.4967	-0.2373	-0.1803	0.4450	-0.2630	-0.1924	0.3642	-0.2699	-0.2350	0.4895	-0.2384	-0.1802	0.2464	-0.0937	-0.0512	0.2084	-0.1303	-0.0872	16.6367	0.0160	0.1434	0.9942	7.2133	0.4732	-0.1702	-0.1732	0.4420	-0.1991	-0.1684	0.3905	-0.2053	-0.2044	0.4688	-0.1711	-0.1693	0.2419	-0.0566	-0.0197	0.1991	0.0066	-0.0553	0.1317	0.4705	0.1359	0.4823	0.1624	0.5580	0.1314	0.4696	0.1134	0.3846	0.1268	0.4480
3808	0.9195	0.1043	16.6651	0.0163	0.2408	0.9951	7.1872	0.4967	-0.2370	-0.1803	0.4452	-0.2626	-0.1920	0.3644	-0.2699	-0.2346	0.4895	-0.2385	-0.1801	0.2464	-0.0618	-0.0205	0.2011	-0.1083	-0.0731	16.6343	0.0158	0.1435	0.9942	7.1692	0.4733	-0.1711	-0.1702	0.4420	-0.1987	-0.1667	0.3902	-0.2022	-0.2039	0.4688	-0.1719	-0.1684	0.2619	0.0583	-0.0662	0.2048	-0.0921	-0.0827	0.1320	0.4720	0.1359	0.4825	0.1622	0.5580	0.1318	0.4712	0.1164	0.4000	0.1246	0.4360
3944	0.9195	0.1062	16.6642	0.0162	0.2410	0.9951	7.1695	0.4966	-0.2372	-0.1795	0.4450	-0.2625	-0.1916	0.3640	-0.2702	-0.2348	0.4894	-0.2385	-0.1797	0.2538	-0.0855	-0.0574	0.2033	-0.0813	-0.0724	16.6335	0.0157	0.1441	0.9942	7.1515	0.4732	-0.1684	-0.1693	0.4418	-0.1987	-0.1649	0.3900	-0.2018	-0.2013	0.4687	-0.1684	-0.1680	0.2547	0.0241	-0.0171	0.2130	0.0188	-0.0921	0.1320	0.4722	0.1360	0.4828	0.1623	0.5582	0.1318	0.4715	0.1165	0.3977	0.1315	0.4553
4080	0.9192	0.1065	16.6628	0.0161	0.2417	0.9951	7.1487	0.4965	-0.2372	-0.1801	0.4450	-0.2629	-0.1921	0.3639	-0.2707	-0.2353	0.4892	-0.2385	-0.1799	0.2448	-0.0869	-0.0552	0.2060	-0.1606	-0.1141	16.6323	0.0156	0.1440	0.9942	7.1287	0.4732	-0.1654	-0.1658	0.4417	-0.1943	-0.1623	0.3898	-0.1982	-0.2004	0.4687	-0.1667	-0.1645	0.2557	0.0895	-0.0329	0.2094	0.0381	-0.0588	0.1322	0.4731	0.1359	0.4830	0.1624	0.5586	0.1320	0.4723	0.1142	0.3886	0.1307	0.4619
4216	0.9190	0.1062	16.6622	0.0161	0.2356	0.9951	7.1381	0.4965	-0.2373	-0.1799	0.4448	-0.2629	-0.1918	0.3637	-0.2704	-0.2351	0.4891	-0.2383	-0.1800	0.2547	-0.0961	-0.0444	0.2053	-0.1410	-0.1172	16.6318	0.0156	0.1436	0.9942	7.1229	0.4734	-0.1632	-0.1632	0.4416	-0.1939	-0.1610	0.3895	-0.1943	-0.1987	0.4687	-0.1632	-0.1640	0.2499	-0.0583	-0.0162	0.2181	-0.0086	-0.0814	0.1323	0.4735	0.1360	0.4833	0.1626	0.5590	0.1320	0.4725	0.1170	0.4039	0.1264	0.4408
4352	0.9191	0.1071	16.6619	0.0160	0.2349	0.9951	7.1296	0.4965	-0.2370	-0.1802	0.4446	-0.2629	-0.1917	0.3632	-0.2702	-0.2354	0.4890	-0.2380	-0.1801	0.2566	-0.0687	-0.0005	0.2011	-0.0611	-0.0280	16.6316	0.0156	0.1439	0.9942	7.1128	0.4734	-0.1627	-0.1618	0.4414	-0.1930	-0.1596	0.3891	-0.1939	-0.1978	0.4686	-0.1654	-0.1632	0.2676	0.0228	-0.0526	0.2006	0.0751	-0.0439	0.1324	0.4736	0.1360	0.4836	0.1627	0.5593	0.1321	0.4727	0.1178	0.4031	0.1314	0.4688
4488	0.9191	0.1073	16.6607	0.0160	0.2354	0.9951	7.1121	0.4964	-0.2368	-0.1800	0.4447	-0.2627	-0.1915	0.3633	-0.2702	-0.2351	0.4889	-0.2376	-0.1800	0.2530	-0.1020	-0.0430	0.1995	-0.1028	-0.0872	16.6306	0.0155	0.1442	0.9942	7.0947	0.4734	-0.1623	-0.1605	0.4414	-0.1895	-0.1588	0.3891	-0.1939	-0.1961	0.4686	-0.1658	-0.1627	0.2730	-0.0101	-0.0202	0.2123	0.0406	-0.0693	0.1326	0.4746	0.1361	0.4839	0.1627	0.5594	0.1322	0.4733	0.1161	0.3962	0.1209	0.4213
4624	0.9186	0.1069	16.6605	0.0159	0.2377	0.9951	7.1043	0.4964	-0.2363	-0.1800	0.4445	-0.2629	-0.1915	0.3631	-0.2702	-0.2351	0.4889	-0.2375	-0.1799	0.2539	-0.0805	-0.0267	0.2009	-0.0960	-0.0770	16.6304	0.0155	0.1425	0.9942	7.0808	0.4735	-0.1579	-0.1596	0.4413	-0.1912	-0.1588	0.3888	-0.1925	-0.1956	0.4687	-0.1640	-0.1623	0.2725	-0.0544	-0.0224	0.2009	0.0949	-0.0086	0.1325	0.4743	0.1361	0.4839	0.1626	0.5593	0.1322	0.4732	0.1182	0.4099	0.1188	0.4099
4760	0.9185	0.1071	16.6599	0.0159	0.2418	0.9951	7.0961	0.4964	-0.2356	-0.1803	0.4444	-0.2626	-0.1913	0.3629	-0.2701	-0.2350	0.4888	-0.2374	-0.1800	0.2586	-0.0683	-0.0325	0.2021	-0.1196	-0.0812	16.6300	0.0155	0.1425	0.9942	7.0769	0.4734	-0.1526	-0.1583	0.4413	-0.1895	-0.1592	0.3888	-0.1904	-0.1943	0.4687	-0.1596	-0.1610	0.2606	-0.0404	-0.0421	0.1998	-0.0172	-0.1026	0.1326	0.4747	0.1362	0.4843	0.1628	0.5597	0.1323	0.4737	0.1132	0.3796	0.1296	0.4608
4896	0.9183	0.1077	16.6598	0.0158	0.2413	0.9951	7.0913	0.4963	-0.2359	-0.1801	0.4443	-0.2628	-0.1913	0.3628	-0.2701	-0.2349	0.4887	-0.2377	-0.1799	0.2537	-0.0826	-0.0461	0.2095	-0.0884	-0.0782	16.6300	0.0154	0.1425	0.9942	7.0723	0.4734	-0.1553	-0.1592	0.4411	-0.1908	-0.1579	0.3887	-0.1912	-0.1952	0.4686	-0.1570	-0.1627	0.2673	0.0487	-0.0873	0.2149	-0.0117	-0.0667	0.1327	0.4750	0.1362	0.4845	0.1628	0.5599	0.1323	0.4738	0.1184	0.4094	0.1292	0.4499
5032	0.9182	0.1083	16.6593	0.0158	0.2411	0.9952	7.0830	0.4962	-0.2355	-0.1803	0.4442	-0.2630	-0.1915	0.3626	-0.2697	-0.2348	0.4886	-0.2378	-0.1802	0.2617	-0.0879	-0.0617	0.2096	-0.1463	-0.1087	16.6295	0.0154	0.1425	0.9942	7.0607	0.4734	-0.1531	-0.1592	0.4410	-0.1882	-0.1583	0.3884	-0.1908	-0.1956	0.4686	-0.1575	-0.1618	0.2726	-0.0175	-0.1105	0.2235	-0.0057	-0.0726	0.1327	0.4752	0.1363	0.4847	0.1628	0.5601	0.1324	0.4741	0.1198	0.4173	0.1296	0.4509
