batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
7225	0.7159	0.5775	77.9478	0.0047	0.4016	1.0000	144.0000	0.7235	0.7257	0.6524	0.7120	79.9878	0.0001	0.0001	1.0000	144.0000	-0.8212	-0.8496	-0.7176	-0.7445	0.4645	0.7805	0.4911	0.7981	0.5223	0.8224	0.4511	0.7791
7650	0.7099	0.5702	77.9476	0.0046	0.3959	1.0000	144.0000	0.7001	0.7027	0.6236	0.6857	79.9874	0.0001	0.0001	1.0000	144.0000	-0.8008	-0.8178	-0.7173	-0.7566	0.4562	0.7730	0.4827	0.7889	0.4773	0.7992	0.4372	0.7678
8075	0.7724	0.6080	77.9470	0.0050	0.4426	0.9997	144.0000	0.7498	0.7478	0.6496	0.7337	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7515	-0.7760	-0.6699	-0.7073	0.5265	0.8197	0.5606	0.8335	0.5674	0.8438	0.5174	0.8171
8500	0.7395	0.5957	77.9473	0.0048	0.4551	1.0000	144.0000	0.7280	0.7245	0.6200	0.7149	79.9879	0.0001	0.0001	1.0000	144.0000	-0.7814	-0.8192	-0.7150	-0.7167	0.5313	0.8209	0.5590	0.8329	0.5591	0.8427	0.5175	0.8195
8925	0.7048	0.5685	77.9475	0.0046	0.4218	1.0000	144.0000	0.6757	0.6835	0.6214	0.6681	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7616	-0.7899	-0.6771	-0.7142	0.4629	0.7842	0.4776	0.7961	0.4611	0.8021	0.4442	0.7803
9350	0.7176	0.5815	77.9474	0.0047	0.4277	1.0000	144.0000	0.6722	0.6744	0.5819	0.6606	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7525	-0.7685	-0.6736	-0.6969	0.4647	0.7927	0.4915	0.8092	0.4875	0.8196	0.4645	0.7927
9775	0.7724	0.6177	77.9468	0.0050	0.4573	1.0000	144.0000	0.7632	0.7640	0.6499	0.7468	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7832	-0.7969	-0.6846	-0.7410	0.5268	0.8206	0.5489	0.8308	0.5660	0.8409	0.5149	0.8185
10200	0.7602	0.6144	77.9469	0.0049	0.4437	0.9997	144.0000	0.7514	0.7535	0.6478	0.7352	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7597	-0.7676	-0.6793	-0.7131	0.4908	0.8043	0.5081	0.8146	0.5113	0.8226	0.4761	0.8021
10625	0.7710	0.6242	77.9466	0.0050	0.4659	1.0000	144.0000	0.7558	0.7551	0.6453	0.7389	79.9867	0.0001	0.0001	1.0000	144.0000	-0.7571	-0.7780	-0.6870	-0.7051	0.5256	0.8314	0.5485	0.8401	0.5582	0.8480	0.5370	0.8302
11050	0.7739	0.6099	77.9468	0.0050	0.4434	1.0000	144.0000	0.7396	0.7401	0.6350	0.7246	79.9869	0.0001	0.0001	1.0000	144.0000	-0.8044	-0.8176	-0.7193	-0.7551	0.4970	0.8118	0.5151	0.8204	0.5135	0.8217	0.4915	0.8094
11475	0.6810	0.5616	77.9474	0.0044	0.4217	1.0000	144.0000	0.6734	0.6766	0.6103	0.6617	79.9873	0.0001	0.0001	1.0000	144.0000	-0.8170	-0.8293	-0.7237	-0.7481	0.4386	0.7737	0.4668	0.7888	0.4806	0.8028	0.4408	0.7757
11900	0.7693	0.6221	77.9466	0.0050	0.4563	1.0000	144.0000	0.7520	0.7511	0.6372	0.7368	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7314	-0.7361	-0.6556	-0.6729	0.5496	0.8450	0.5642	0.8516	0.5637	0.8563	0.5419	0.8405
12325	0.7435	0.5983	77.9470	0.0048	0.4432	1.0000	144.0000	0.7350	0.7388	0.6539	0.7255	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7724	-0.7927	-0.7003	-0.7328	0.4519	0.7933	0.4687	0.8031	0.4670	0.8052	0.4478	0.7920
12750	0.7764	0.6212	77.9466	0.0051	0.4626	0.9997	144.0000	0.7682	0.7713	0.6531	0.7526	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7518	-0.7699	-0.6856	-0.6955	0.5488	0.8410	0.5643	0.8492	0.5585	0.8482	0.5268	0.8384
13175	0.7741	0.6280	77.9465	0.0050	0.4717	1.0000	144.0000	0.7705	0.7696	0.6428	0.7504	79.9870	0.0001	0.0001	1.0000	144.0000	-0.7721	-0.7676	-0.6901	-0.7187	0.5483	0.8494	0.5638	0.8565	0.5814	0.8634	0.5320	0.8459
13600	0.7824	0.6278	77.9464	0.0051	0.4585	1.0000	144.0000	0.7599	0.7563	0.6275	0.7395	79.9867	0.0001	0.0001	1.0000	144.0000	-0.7415	-0.7337	-0.6639	-0.6761	0.5495	0.8521	0.5703	0.8585	0.5873	0.8661	0.5439	0.8484
14025	0.7847	0.6304	77.9465	0.0051	0.4640	1.0000	144.0000	0.7541	0.7487	0.6286	0.7339	79.9867	0.0001	0.0001	1.0000	144.0000	-0.7401	-0.7339	-0.6682	-0.6665	0.5496	0.8516	0.5694	0.8560	0.5866	0.8636	0.5378	0.8459
14450	0.7807	0.6234	77.9464	0.0051	0.4655	1.0000	144.0000	0.7559	0.7513	0.6226	0.7353	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7274	-0.7218	-0.6666	-0.6494	0.5793	0.8600	0.5949	0.8652	0.6079	0.8724	0.5609	0.8558
14875	0.7878	0.6243	77.9464	0.0051	0.4662	1.0000	144.0000	0.7520	0.7492	0.6348	0.7298	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7329	-0.7147	-0.6572	-0.6597	0.5399	0.8454	0.5617	0.8523	0.5751	0.8598	0.5337	0.8417
15300	0.7889	0.6297	77.9464	0.0051	0.4698	1.0000	144.0000	0.7566	0.7511	0.6245	0.7328	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7374	-0.7280	-0.6706	-0.6648	0.5610	0.8556	0.5879	0.8617	0.6053	0.8687	0.5608	0.8522
15725	0.7861	0.6329	77.9464	0.0051	0.4596	1.0000	144.0000	0.7541	0.7474	0.6268	0.7297	79.9867	0.0001	0.0001	1.0000	144.0000	-0.7243	-0.7120	-0.6558	-0.6509	0.5485	0.8495	0.5675	0.8540	0.5843	0.8614	0.5335	0.8432
16150	0.7841	0.6299	77.9464	0.0051	0.4607	1.0000	144.0000	0.7501	0.7433	0.6180	0.7234	79.9867	0.0001	0.0001	1.0000	144.0000	-0.7187	-0.7002	-0.6528	-0.6358	0.5505	0.8519	0.5653	0.8562	0.5802	0.8621	0.5394	0.8456
16575	0.7869	0.6318	77.9464	0.0051	0.4698	1.0000	144.0000	0.7536	0.7468	0.6209	0.7280	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7194	-0.7032	-0.6543	-0.6301	0.5656	0.8575	0.5824	0.8608	0.5970	0.8661	0.5632	0.8513
17000	0.7861	0.6278	77.9464	0.0051	0.4701	1.0000	144.0000	0.7528	0.7465	0.6258	0.7288	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7213	-0.6936	-0.6407	-0.6501	0.5686	0.8555	0.5899	0.8597	0.6028	0.8657	0.5595	0.8511
17425	0.7886	0.6279	77.9464	0.0051	0.4707	1.0000	144.0000	0.7549	0.7489	0.6205	0.7315	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7164	-0.7004	-0.6546	-0.6318	0.5538	0.8554	0.5749	0.8594	0.5902	0.8664	0.5470	0.8499
17850	0.7866	0.6270	77.9464	0.0051	0.4702	1.0000	144.0000	0.7420	0.7359	0.6086	0.7186	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7184	-0.7018	-0.6543	-0.6333	0.5725	0.8537	0.5795	0.8563	0.5836	0.8624	0.5619	0.8479
18275	0.7864	0.6319	77.9464	0.0051	0.4708	1.0000	144.0000	0.7522	0.7456	0.6193	0.7266	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7128	-0.6967	-0.6516	-0.6321	0.5603	0.8536	0.5712	0.8572	0.5848	0.8636	0.5556	0.8476
18700	0.7849	0.6270	77.9464	0.0051	0.4680	1.0000	144.0000	0.7467	0.7392	0.6131	0.7193	79.9867	0.0001	0.0001	1.0000	144.0000	-0.6996	-0.6772	-0.6311	-0.6063	0.5612	0.8546	0.5706	0.8577	0.5820	0.8635	0.5482	0.8481
19125	0.7892	0.6284	77.9464	0.0051	0.4687	1.0000	144.0000	0.7496	0.7419	0.6140	0.7231	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7192	-0.6970	-0.6533	-0.6287	0.5637	0.8554	0.5766	0.8584	0.5909	0.8642	0.5602	0.8491
19550	0.7849	0.6255	77.9464	0.0051	0.4695	1.0000	144.0000	0.7479	0.7395	0.6157	0.7210	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7145	-0.6970	-0.6519	-0.6241	0.5624	0.8551	0.5795	0.8586	0.5926	0.8650	0.5585	0.8504
19975	0.7847	0.6309	77.9464	0.0051	0.4660	1.0000	144.0000	0.7392	0.7306	0.6075	0.7142	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7128	-0.6934	-0.6484	-0.6246	0.5612	0.8542	0.5778	0.8574	0.5956	0.8639	0.5486	0.8481
20400	0.7861	0.6277	77.9464	0.0051	0.4721	1.0000	144.0000	0.7461	0.7373	0.6136	0.7219	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7105	-0.6891	-0.6439	-0.6184	0.5560	0.8534	0.5743	0.8575	0.5937	0.8648	0.5511	0.8486
20825	0.7858	0.6268	77.9464	0.0051	0.4662	1.0000	144.0000	0.7457	0.7377	0.6153	0.7211	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7100	-0.6867	-0.6398	-0.6146	0.5614	0.8542	0.5791	0.8581	0.5958	0.8652	0.5466	0.8485
21250	0.7847	0.6305	77.9464	0.0051	0.4721	1.0000	144.0000	0.7443	0.7352	0.6119	0.7188	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7110	-0.6824	-0.6401	-0.6078	0.5546	0.8541	0.5737	0.8587	0.5923	0.8653	0.5420	0.8488
21675	0.7841	0.6296	77.9464	0.0051	0.4679	1.0000	144.0000	0.7451	0.7371	0.6136	0.7201	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7134	-0.6892	-0.6359	-0.6143	0.5532	0.8538	0.5770	0.8579	0.5952	0.8644	0.5527	0.8491
22100	0.7849	0.6304	77.9464	0.0051	0.4717	1.0000	144.0000	0.7422	0.7338	0.6116	0.7163	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7076	-0.6894	-0.6407	-0.6143	0.5536	0.8543	0.5763	0.8582	0.5944	0.8652	0.5433	0.8490
22525	0.7858	0.6308	77.9464	0.0051	0.4733	1.0000	144.0000	0.7435	0.7344	0.6113	0.7173	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7142	-0.6899	-0.6432	-0.6227	0.5490	0.8541	0.5748	0.8580	0.5919	0.8646	0.5467	0.8490
22950	0.7852	0.6260	77.9464	0.0051	0.4695	1.0000	144.0000	0.7447	0.7365	0.6145	0.7205	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7069	-0.6875	-0.6424	-0.6170	0.5559	0.8541	0.5791	0.8581	0.5963	0.8651	0.5528	0.8493
